step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.107868,,,,,,,,
200,0.9,0.098847,,,,,,,,
300,1.2,0.039484,,,,,,,,
400,1.5,0.015023,,,,,,,,
500,1.8,0.008081,,,,,,,,
600,2.2,0.004867,,,,,,,,
700,2.5,0.004058,,,,,,,,
800,2.8,0.002547,,,,,,,,
900,3.1,0.003583,,,,,,,,
1000,3.4,0.001658,,,,,,,,
1100,3.7,0.001454,,,,,,,,
1200,4.1,0.001533,,,,,,,,
1300,4.4,0.001368,,,,,,,,
1400,4.7,0.001389,,,,,,,,
1500,5.0,0.001422,,,,,,,,
1600,5.3,0.001512,,,,,,,,
1700,5.7,0.001083,,,,,,,,
1800,6.0,0.001390,,,,,,,,
1900,6.3,0.001786,,,,,,,,
2000,6.6,0.001201,,,,,,,,
2100,6.9,0.001356,,,,,,,,
2200,7.2,0.001092,,,,,,,,
2300,7.6,0.001343,,,,,,,,
2400,7.9,0.001342,,,,,,,,
2500,8.2,0.001187,,,,,,,,
2600,8.5,0.001162,,,,,,,,
2700,8.8,0.001304,,,,,,,,
2800,9.2,0.001196,,,,,,,,
2900,9.5,0.001058,,,,,,,,
3000,9.8,0.000954,,,,,,,,
3100,10.1,0.000380,,,,,,,,
3200,10.4,0.000201,,,,,,,,
3300,10.7,0.000161,,,,,,,,
3400,11.1,0.000124,,,,,,,,
3500,11.4,0.000080,,,,,,,,
3600,11.7,0.000074,,,,,,,,
3700,12.0,0.000067,,,,,,,,
3800,12.3,0.000077,,,,,,,,
3900,12.7,0.000076,,,,,,,,
4000,13.0,0.000065,,,,,,,,
4100,13.3,0.000063,,,,,,,,
4200,13.6,0.000079,,,,,,,,
4300,13.9,0.000088,,,,,,,,
4400,14.2,0.000070,,,,,,,,
4500,14.6,0.000070,,,,,,,,
4600,14.9,0.000060,,,,,,,,
4700,15.2,0.000063,,,,,,,,
4800,15.5,0.000058,,,,,,,,
4900,15.8,0.000047,,,,,,,,
5000,17.5,0.000095,0.000082,4.827891e-01,4.264066e-02,3.233370e-02,0.000000,4.141987e-01,4.292336e-02,3.299340e-02
5100,17.8,0.000055,,,,,,,,
5200,18.1,0.000077,,,,,,,,
5300,18.4,0.000047,,,,,,,,
5400,18.7,0.000051,,,,,,,,
5500,19.0,0.000047,,,,,,,,
5600,19.4,0.000047,,,,,,,,
5700,19.7,0.000067,,,,,,,,
5800,20.0,0.000040,,,,,,,,
5900,20.3,0.000034,,,,,,,,
6000,20.6,0.000044,,,,,,,,
6100,21.0,0.000039,,,,,,,,
6200,21.3,0.000030,,,,,,,,
6300,21.6,0.000039,,,,,,,,
6400,21.9,0.000049,,,,,,,,
6500,22.2,0.000032,,,,,,,,
6600,22.5,0.000057,,,,,,,,
6700,22.9,0.000034,,,,,,,,
6800,23.2,0.000066,,,,,,,,
6900,23.5,0.000044,,,,,,,,
7000,23.8,0.000029,,,,,,,,
7100,24.1,0.000050,,,,,,,,
7200,24.4,0.000036,,,,,,,,
7300,24.8,0.000041,,,,,,,,
7400,25.1,0.000039,,,,,,,,
7500,25.4,0.000028,,,,,,,,
7600,25.7,0.000031,,,,,,,,
7700,26.0,0.000043,,,,,,,,
7800,26.4,0.000045,,,,,,,,
7900,26.7,0.000032,,,,,,,,
8000,27.0,0.000056,,,,,,,,
8100,27.3,0.000042,,,,,,,,
8200,27.6,0.000033,,,,,,,,
8300,28.0,0.000044,,,,,,,,
8400,28.3,0.000049,,,,,,,,
8500,28.6,0.000041,,,,,,,,
8600,28.9,0.000058,,,,,,,,
8700,29.2,0.000036,,,,,,,,
8800,29.6,0.000059,,,,,,,,
8900,29.9,0.000040,,,,,,,,
9000,30.2,0.000030,,,,,,,,
9100,30.5,0.000034,,,,,,,,
9200,30.8,0.000023,,,,,,,,
9300,31.1,0.000043,,,,,,,,
9400,31.5,0.000031,,,,,,,,
9500,31.8,0.000031,,,,,,,,
9600,32.1,0.000031,,,,,,,,
9700,32.4,0.000024,,,,,,,,
9800,32.7,0.000031,,,,,,,,
9900,33.0,0.000023,,,,,,,,
10000,34.5,0.000040,0.000034,3.527292e-01,2.821306e-02,2.281232e-02,0.000000,2.474156e-01,2.736140e-02,2.201110e-02
10100,34.8,0.000047,,,,,,,,
10200,35.1,0.000025,,,,,,,,
10300,35.5,0.000030,,,,,,,,
10400,35.8,0.000032,,,,,,,,
10500,36.1,0.000028,,,,,,,,
10600,36.4,0.000033,,,,,,,,
10700,36.7,0.000028,,,,,,,,
10800,37.0,0.000045,,,,,,,,
10900,37.4,0.000047,,,,,,,,
11000,37.7,0.000024,,,,,,,,
11100,38.0,0.000045,,,,,,,,
11200,38.3,0.000037,,,,,,,,
11300,38.6,0.000028,,,,,,,,
11400,38.9,0.000029,,,,,,,,
11500,39.3,0.000028,,,,,,,,
11600,39.6,0.000039,,,,,,,,
11700,39.9,0.000028,,,,,,,,
11800,40.2,0.000023,,,,,,,,
11900,40.5,0.000045,,,,,,,,
12000,40.8,0.000018,,,,,,,,
12100,41.2,0.000021,,,,,,,,
12200,41.5,0.000021,,,,,,,,
12300,41.8,0.000021,,,,,,,,
12400,42.1,0.000024,,,,,,,,
12500,42.4,0.000021,,,,,,,,
12600,42.8,0.000015,,,,,,,,
12700,43.1,0.000023,,,,,,,,
12800,43.4,0.000017,,,,,,,,
12900,43.7,0.000022,,,,,,,,
13000,44.0,0.000036,,,,,,,,
13100,44.3,0.000015,,,,,,,,
13200,44.7,0.000021,,,,,,,,
13300,45.0,0.000020,,,,,,,,
13400,45.3,0.000030,,,,,,,,
13500,45.6,0.000022,,,,,,,,
13600,45.9,0.000020,,,,,,,,
13700,46.3,0.000016,,,,,,,,
13800,46.6,0.000016,,,,,,,,
13900,46.9,0.000017,,,,,,,,
14000,47.2,0.000025,,,,,,,,
14100,47.5,0.000016,,,,,,,,
14200,47.8,0.000034,,,,,,,,
14300,48.1,0.000020,,,,,,,,
14400,48.5,0.000037,,,,,,,,
14500,48.8,0.000019,,,,,,,,
14600,49.1,0.000013,,,,,,,,
14700,49.4,0.000020,,,,,,,,
14800,49.7,0.000019,,,,,,,,
14900,50.0,0.000018,,,,,,,,
15000,51.5,0.000020,0.000018,2.376214e-01,2.036340e-02,1.635024e-02,0.000000,1.335638e-01,2.027220e-02,1.654296e-02
15100,51.8,0.000013,,,,,,,,
15200,52.1,0.000019,,,,,,,,
15300,52.4,0.000019,,,,,,,,
15400,52.7,0.000028,,,,,,,,
15500,53.1,0.000020,,,,,,,,
15600,53.4,0.000013,,,,,,,,
15700,53.7,0.000018,,,,,,,,
15800,54.0,0.000015,,,,,,,,
15900,54.3,0.000013,,,,,,,,
16000,54.6,0.000021,,,,,,,,
16100,55.0,0.000015,,,,,,,,
16200,55.3,0.000012,,,,,,,,
16300,55.6,0.000011,,,,,,,,
16400,55.9,0.000016,,,,,,,,
16500,56.2,0.000021,,,,,,,,
16600,56.6,0.000011,,,,,,,,
16700,56.9,0.000014,,,,,,,,
16800,57.2,0.000021,,,,,,,,
16900,57.5,0.000013,,,,,,,,
17000,57.8,0.000015,,,,,,,,
17100,58.2,0.000016,,,,,,,,
17200,58.5,0.000045,,,,,,,,
17300,58.8,0.000021,,,,,,,,
17400,59.1,0.000017,,,,,,,,
17500,59.4,0.000013,,,,,,,,
17600,59.7,0.000010,,,,,,,,
17700,60.1,0.000019,,,,,,,,
17800,60.4,0.000026,,,,,,,,
17900,60.7,0.000016,,,,,,,,
18000,61.0,0.000016,,,,,,,,
18100,61.3,0.000011,,,,,,,,
18200,61.6,0.000023,,,,,,,,
18300,62.0,0.000011,,,,,,,,
18400,62.3,0.000022,,,,,,,,
18500,62.6,0.000019,,,,,,,,
18600,62.9,0.000022,,,,,,,,
18700,63.2,0.000014,,,,,,,,
18800,63.6,0.000011,,,,,,,,
18900,63.9,0.000011,,,,,,,,
19000,64.2,0.000019,,,,,,,,
19100,64.5,0.000014,,,,,,,,
19200,64.8,0.000012,,,,,,,,
19300,65.2,0.000017,,,,,,,,
19400,65.5,0.000017,,,,,,,,
19500,65.8,0.000012,,,,,,,,
19600,66.1,0.000023,,,,,,,,
19700,66.4,0.000013,,,,,,,,
19800,66.7,0.000018,,,,,,,,
19900,67.1,0.000018,,,,,,,,
20000,68.5,0.000026,0.000045,3.076283e-01,3.282661e-02,2.680006e-02,0.000000,2.089220e-01,3.254848e-02,2.734376e-02
20100,68.8,0.000009,,,,,,,,
20200,69.1,0.000010,,,,,,,,
20300,69.5,0.000010,,,,,,,,
20400,69.8,0.000012,,,,,,,,
20500,70.1,0.000011,,,,,,,,
20600,70.4,0.000011,,,,,,,,
20700,70.7,0.000012,,,,,,,,
20800,71.1,0.000020,,,,,,,,
20900,71.4,0.000022,,,,,,,,
21000,71.7,0.000014,,,,,,,,
21100,72.0,0.000013,,,,,,,,
21200,72.3,0.000011,,,,,,,,
21300,72.6,0.000012,,,,,,,,
21400,73.0,0.000023,,,,,,,,
21500,73.3,0.000010,,,,,,,,
21600,73.6,0.000027,,,,,,,,
21700,73.9,0.000008,,,,,,,,
21800,74.2,0.000012,,,,,,,,
21900,74.6,0.000009,,,,,,,,
22000,74.9,0.000008,,,,,,,,
22100,75.2,0.000012,,,,,,,,
22200,75.5,0.000027,,,,,,,,
22300,75.8,0.000015,,,,,,,,
22400,76.1,0.000010,,,,,,,,
22500,76.5,0.000018,,,,,,,,
22600,76.8,0.000018,,,,,,,,
22700,77.1,0.000009,,,,,,,,
22800,77.4,0.000021,,,,,,,,
22900,77.7,0.000017,,,,,,,,
23000,78.1,0.000009,,,,,,,,
23100,78.4,0.000011,,,,,,,,
23200,78.7,0.000007,,,,,,,,
23300,79.0,0.000009,,,,,,,,
23400,79.3,0.000027,,,,,,,,
23500,79.6,0.000012,,,,,,,,
23600,80.0,0.000012,,,,,,,,
23700,80.3,0.000008,,,,,,,,
23800,80.6,0.000012,,,,,,,,
23900,80.9,0.000019,,,,,,,,
24000,81.2,0.000009,,,,,,,,
24100,81.6,0.000011,,,,,,,,
