step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,1.6,0.270067,,,,,,,,
200,1.9,0.167037,,,,,,,,
300,2.2,0.096018,,,,,,,,
400,2.5,0.078991,,,,,,,,
500,2.8,0.081868,,,,,,,,
600,3.1,0.002629,,,,,,,,
700,3.3,0.000348,,,,,,,,
800,3.6,0.000626,,,,,,,,
900,3.9,0.001973,,,,,,,,
1000,4.2,0.000281,,,,,,,,
1100,4.5,0.000163,,,,,,,,
1200,4.8,0.000232,,,,,,,,
1300,5.1,0.000072,,,,,,,,
1400,5.4,0.000158,,,,,,,,
1500,5.7,0.000091,,,,,,,,
1600,5.9,0.000063,,,,,,,,
1700,6.2,0.000143,,,,,,,,
1800,6.5,0.000078,,,,,,,,
1900,6.8,0.000056,,,,,,,,
2000,7.1,0.000047,,,,,,,,
2100,7.4,0.000071,,,,,,,,
2200,7.7,0.000038,,,,,,,,
2300,8.0,0.000039,,,,,,,,
2400,8.3,0.000128,,,,,,,,
2500,8.6,0.000048,,,,,,,,
2600,8.8,0.000025,,,,,,,,
2700,9.1,0.000059,,,,,,,,
2800,9.4,0.000090,,,,,,,,
2900,9.7,0.000070,,,,,,,,
3000,10.0,0.000087,,,,,,,,
3100,10.3,0.000023,,,,,,,,
3200,10.6,0.000037,,,,,,,,
3300,10.8,0.000025,,,,,,,,
3400,11.1,0.000033,,,,,,,,
3500,11.4,0.000027,,,,,,,,
3600,11.7,0.000037,,,,,,,,
3700,11.9,0.000044,,,,,,,,
3800,12.2,0.000070,,,,,,,,
3900,12.5,0.000022,,,,,,,,
4000,12.8,0.000038,,,,,,,,
4100,13.1,0.000033,,,,,,,,
4200,13.3,0.000019,,,,,,,,
4300,13.6,0.000033,,,,,,,,
4400,13.9,0.000063,,,,,,,,
4500,14.2,0.000044,,,,,,,,
4600,14.5,0.000020,,,,,,,,
4700,14.8,0.000031,,,,,,,,
4800,15.1,0.000037,,,,,,,,
4900,15.3,0.000021,,,,,,,,
5000,17.2,0.000020,0.000044,2.248842e+00,5.497436e-01,4.870737e-01,0.000000,2.105940e+00,5.344687e-01,4.804174e-01
5100,17.4,0.000032,,,,,,,,
5200,17.7,0.000032,,,,,,,,
5300,18.0,0.000022,,,,,,,,
5400,18.3,0.000024,,,,,,,,
5500,18.5,0.000030,,,,,,,,
5600,18.8,0.000031,,,,,,,,
5700,19.1,0.000050,,,,,,,,
5800,19.4,0.000020,,,,,,,,
5900,19.7,0.000051,,,,,,,,
6000,20.0,0.000025,,,,,,,,
6100,20.3,0.000070,,,,,,,,
6200,20.6,0.000027,,,,,,,,
6300,20.8,0.000019,,,,,,,,
6400,21.1,0.000020,,,,,,,,
6500,21.4,0.000027,,,,,,,,
6600,21.7,0.000021,,,,,,,,
