step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.391947,,,,,,,,
200,0.8,0.330156,,,,,,,,
300,1.1,0.295027,,,,,,,,
400,1.4,0.284309,,,,,,,,
500,1.7,0.056196,,,,,,,,
600,2.0,0.036541,,,,,,,,
700,2.3,0.030214,,,,,,,,
800,2.6,0.026320,,,,,,,,
900,2.9,0.033418,,,,,,,,
1000,3.2,0.026987,,,,,,,,
1100,3.5,0.026768,,,,,,,,
1200,3.8,0.021742,,,,,,,,
1300,4.2,0.019553,,,,,,,,
1400,4.5,0.014875,,,,,,,,
1500,4.8,0.010813,,,,,,,,
1600,5.1,0.009353,,,,,,,,
1700,5.4,0.009973,,,,,,,,
1800,5.7,0.010921,,,,,,,,
1900,6.0,0.007688,,,,,,,,
2000,6.3,0.007110,,,,,,,,
2100,6.6,0.007126,,,,,,,,
2200,6.9,0.005659,,,,,,,,
2300,7.2,0.010634,,,,,,,,
2400,7.5,0.006993,,,,,,,,
2500,7.8,0.004457,,,,,,,,
2600,8.1,0.008821,,,,,,,,
2700,8.4,0.009909,,,,,,,,
2800,8.7,0.010191,,,,,,,,
2900,9.0,0.006329,,,,,,,,
3000,9.3,0.006207,,,,,,,,
3100,9.6,0.004461,,,,,,,,
3200,9.9,0.014335,,,,,,,,
3300,10.2,0.006926,,,,,,,,
3400,10.5,0.005302,,,,,,,,
3500,10.8,0.006362,,,,,,,,
3600,11.1,0.007439,,,,,,,,
3700,11.5,0.005700,,,,,,,,
3800,11.8,0.003454,,,,,,,,
3900,12.1,0.006289,,,,,,,,
4000,12.4,0.004588,,,,,,,,
4100,12.6,0.004044,,,,,,,,
4200,12.9,0.009729,,,,,,,,
4300,13.2,0.004887,,,,,,,,
4400,13.5,0.006326,,,,,,,,
4500,13.9,0.007499,,,,,,,,
4600,14.1,0.007000,,,,,,,,
4700,14.4,0.003490,,,,,,,,
4800,14.7,0.006614,,,,,,,,
4900,15.0,0.005421,,,,,,,,
5000,16.6,0.004408,0.005254,2.797477e-01,3.301127e-02,2.906071e-02,0.000000,2.797477e-01,3.325986e-02,2.929630e-02
5100,16.9,0.011444,,,,,,,,
5200,17.1,0.011572,,,,,,,,
5300,17.4,0.004202,,,,,,,,
5400,17.7,0.002834,,,,,,,,
5500,18.0,0.004373,,,,,,,,
5600,18.3,0.007627,,,,,,,,
5700,18.6,0.005445,,,,,,,,
5800,18.9,0.004790,,,,,,,,
5900,19.3,0.003680,,,,,,,,
6000,19.6,0.005327,,,,,,,,
6100,19.9,0.005594,,,,,,,,
6200,20.2,0.009050,,,,,,,,
6300,20.5,0.004462,,,,,,,,
6400,20.8,0.004254,,,,,,,,
6500,21.1,0.003322,,,,,,,,
6600,21.4,0.003829,,,,,,,,
6700,21.7,0.003746,,,,,,,,
6800,22.0,0.003250,,,,,,,,
6900,22.3,0.002115,,,,,,,,
7000,22.6,0.005470,,,,,,,,
7100,22.9,0.006110,,,,,,,,
7200,23.2,0.003292,,,,,,,,
7300,23.5,0.002273,,,,,,,,
7400,23.8,0.006781,,,,,,,,
7500,24.1,0.005172,,,,,,,,
7600,24.4,0.006109,,,,,,,,
7700,24.7,0.004660,,,,,,,,
7800,25.0,0.006337,,,,,,,,
7900,25.3,0.003166,,,,,,,,
8000,25.6,0.003113,,,,,,,,
8100,25.9,0.002635,,,,,,,,
8200,26.2,0.008344,,,,,,,,
8300,26.5,0.003044,,,,,,,,
8400,26.8,0.002781,,,,,,,,
8500,27.1,0.003987,,,,,,,,
8600,27.4,0.004039,,,,,,,,
8700,27.7,0.004481,,,,,,,,
8800,28.0,0.006457,,,,,,,,
8900,28.3,0.007229,,,,,,,,
9000,28.6,0.006570,,,,,,,,
9100,28.9,0.003683,,,,,,,,
9200,29.2,0.005231,,,,,,,,
9300,29.5,0.002178,,,,,,,,
9400,29.8,0.004181,,,,,,,,
9500,30.1,0.004659,,,,,,,,
9600,30.4,0.003915,,,,,,,,
9700,30.8,0.003955,,,,,,,,
9800,31.1,0.004611,,,,,,,,
9900,31.4,0.005281,,,,,,,,
10000,32.7,0.003700,0.002135,2.850512e-01,1.341159e-02,9.145268e-03,0.000000,2.850512e-01,1.300368e-02,8.812707e-03
10100,33.0,0.003877,,,,,,,,
10200,33.3,0.005153,,,,,,,,
10300,33.6,0.002346,,,,,,,,
10400,33.9,0.003599,,,,,,,,
10500,34.2,0.005259,,,,,,,,
10600,34.5,0.003224,,,,,,,,
10700,34.8,0.002433,,,,,,,,
10800,35.1,0.002771,,,,,,,,
10900,35.4,0.004267,,,,,,,,
11000,35.7,0.003630,,,,,,,,
11100,36.0,0.004578,,,,,,,,
11200,36.3,0.001509,,,,,,,,
11300,36.6,0.006588,,,,,,,,
11400,36.9,0.003532,,,,,,,,
11500,37.2,0.002495,,,,,,,,
11600,37.5,0.002097,,,,,,,,
11700,37.9,0.003776,,,,,,,,
11800,38.2,0.002246,,,,,,,,
11900,38.5,0.001782,,,,,,,,
12000,38.8,0.002581,,,,,,,,
12100,39.1,0.004059,,,,,,,,
12200,39.4,0.003396,,,,,,,,
12300,39.7,0.003259,,,,,,,,
12400,40.0,0.002614,,,,,,,,
12500,40.3,0.004655,,,,,,,,
12600,40.6,0.003342,,,,,,,,
12700,40.9,0.002092,,,,,,,,
12800,41.2,0.007631,,,,,,,,
12900,41.5,0.002486,,,,,,,,
13000,41.8,0.004862,,,,,,,,
13100,42.1,0.003172,,,,,,,,
13200,42.4,0.002444,,,,,,,,
13300,42.7,0.003460,,,,,,,,
13400,43.0,0.005311,,,,,,,,
13500,43.3,0.002731,,,,,,,,
13600,43.6,0.003400,,,,,,,,
13700,43.9,0.004837,,,,,,,,
13800,44.2,0.003202,,,,,,,,
13900,44.5,0.003525,,,,,,,,
14000,44.8,0.003450,,,,,,,,
14100,45.1,0.003272,,,,,,,,
14200,45.4,0.003145,,,,,,,,
14300,45.7,0.004646,,,,,,,,
14400,46.0,0.002925,,,,,,,,
14500,46.3,0.003217,,,,,,,,
14600,46.6,0.003126,,,,,,,,
14700,46.9,0.002061,,,,,,,,
14800,47.2,0.002126,,,,,,,,
14900,47.5,0.001993,,,,,,,,
15000,48.9,0.002879,0.003127,2.682448e-01,1.964456e-02,1.710594e-02,0.000000,2.682448e-01,1.955149e-02,1.742286e-02
15100,49.2,0.007377,,,,,,,,
15200,49.5,0.002310,,,,,,,,
15300,49.8,0.002346,,,,,,,,
15400,50.1,0.002601,,,,,,,,
15500,50.4,0.002643,,,,,,,,
15600,50.7,0.004063,,,,,,,,
15700,51.0,0.002776,,,,,,,,
15800,51.3,0.003278,,,,,,,,
15900,51.6,0.002350,,,,,,,,
16000,51.9,0.002130,,,,,,,,
16100,52.2,0.002874,,,,,,,,
16200,52.5,0.002337,,,,,,,,
16300,52.8,0.002390,,,,,,,,
16400,53.1,0.002489,,,,,,,,
16500,53.4,0.002130,,,,,,,,
16600,53.8,0.002781,,,,,,,,
16700,54.1,0.001984,,,,,,,,
16800,54.4,0.002482,,,,,,,,
