step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.113589,,,,,,,,
200,0.8,0.103967,,,,,,,,
300,1.1,0.064873,,,,,,,,
400,1.4,0.037911,,,,,,,,
500,1.7,0.021848,,,,,,,,
600,2.0,0.011991,,,,,,,,
700,2.3,0.006706,,,,,,,,
800,2.6,0.003181,,,,,,,,
900,3.0,0.001707,,,,,,,,
1000,3.3,0.001406,,,,,,,,
1100,3.6,0.001425,,,,,,,,
1200,3.9,0.001145,,,,,,,,
1300,4.2,0.000384,,,,,,,,
1400,4.5,0.000422,,,,,,,,
1500,4.8,0.000288,,,,,,,,
1600,5.1,0.000205,,,,,,,,
1700,5.4,0.000193,,,,,,,,
1800,5.7,0.000162,,,,,,,,
1900,6.0,0.000142,,,,,,,,
2000,6.3,0.000144,,,,,,,,
2100,6.6,0.000149,,,,,,,,
2200,6.9,0.000124,,,,,,,,
2300,7.2,0.000189,,,,,,,,
2400,7.5,0.000091,,,,,,,,
2500,7.8,0.000120,,,,,,,,
2600,8.1,0.000228,,,,,,,,
2700,8.4,0.000124,,,,,,,,
2800,8.7,0.000089,,,,,,,,
2900,9.0,0.000079,,,,,,,,
3000,9.3,0.000078,,,,,,,,
3100,9.6,0.000103,,,,,,,,
3200,9.9,0.000125,,,,,,,,
3300,10.2,0.000069,,,,,,,,
3400,10.5,0.000095,,,,,,,,
3500,10.8,0.000056,,,,,,,,
3600,11.2,0.000108,,,,,,,,
3700,11.5,0.000083,,,,,,,,
3800,11.8,0.000071,,,,,,,,
3900,12.1,0.000067,,,,,,,,
4000,12.4,0.000050,,,,,,,,
4100,12.7,0.000046,,,,,,,,
4200,13.0,0.000109,,,,,,,,
4300,13.3,0.000037,,,,,,,,
4400,13.6,0.000058,,,,,,,,
4500,13.9,0.000036,,,,,,,,
4600,14.2,0.000057,,,,,,,,
4700,14.5,0.000044,,,,,,,,
4800,14.8,0.000033,,,,,,,,
4900,15.1,0.000035,,,,,,,,
5000,16.7,0.000044,0.000061,4.112509e-01,3.765715e-02,3.018659e-02,0.000000,2.089291e-01,3.639594e-02,2.928487e-02
5100,16.9,0.000079,,,,,,,,
5200,17.2,0.000034,,,,,,,,
5300,17.5,0.000029,,,,,,,,
5400,17.8,0.000037,,,,,,,,
5500,18.1,0.000029,,,,,,,,
5600,18.4,0.000035,,,,,,,,
5700,18.7,0.000033,,,,,,,,
5800,19.0,0.000034,,,,,,,,
5900,19.3,0.000024,,,,,,,,
6000,19.6,0.000038,,,,,,,,
6100,19.9,0.000021,,,,,,,,
6200,20.2,0.000038,,,,,,,,
6300,20.5,0.000032,,,,,,,,
6400,20.8,0.000028,,,,,,,,
6500,21.1,0.000027,,,,,,,,
6600,21.4,0.000030,,,,,,,,
6700,21.7,0.000029,,,,,,,,
6800,22.0,0.000029,,,,,,,,
6900,22.3,0.000025,,,,,,,,
7000,22.6,0.000028,,,,,,,,
7100,22.9,0.000025,,,,,,,,
7200,23.2,0.000025,,,,,,,,
7300,23.5,0.000012,,,,,,,,
7400,23.8,0.000023,,,,,,,,
7500,24.1,0.000019,,,,,,,,
7600,24.4,0.000037,,,,,,,,
7700,24.7,0.000020,,,,,,,,
7800,25.0,0.000016,,,,,,,,
7900,25.4,0.000018,,,,,,,,
8000,25.7,0.000015,,,,,,,,
8100,26.0,0.000019,,,,,,,,
8200,26.3,0.000022,,,,,,,,
8300,26.6,0.000017,,,,,,,,
8400,26.9,0.000020,,,,,,,,
8500,27.2,0.000020,,,,,,,,
8600,27.5,0.000016,,,,,,,,
8700,27.8,0.000015,,,,,,,,
8800,28.1,0.000016,,,,,,,,
8900,28.4,0.000016,,,,,,,,
9000,28.7,0.000023,,,,,,,,
9100,29.0,0.000022,,,,,,,,
9200,29.3,0.000014,,,,,,,,
9300,29.6,0.000018,,,,,,,,
9400,29.9,0.000016,,,,,,,,
9500,30.2,0.000020,,,,,,,,
9600,30.5,0.000016,,,,,,,,
9700,30.8,0.000025,,,,,,,,
9800,31.1,0.000019,,,,,,,,
9900,31.4,0.000022,,,,,,,,
10000,32.9,0.000015,0.000012,2.215468e-01,1.596121e-02,1.243446e-02,0.000000,1.606314e-01,1.558096e-02,1.222408e-02
