step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.280973,,,,,,,,
200,0.7,0.185214,,,,,,,,
300,0.9,0.121951,,,,,,,,
400,1.1,0.105017,,,,,,,,
500,1.3,0.086360,,,,,,,,
600,1.5,0.002405,,,,,,,,
700,1.7,0.001623,,,,,,,,
800,1.9,0.001881,,,,,,,,
900,2.2,0.001248,,,,,,,,
1000,2.4,0.000986,,,,,,,,
1100,2.6,0.001345,,,,,,,,
1200,2.8,0.000906,,,,,,,,
1300,3.1,0.000339,,,,,,,,
1400,3.3,0.000276,,,,,,,,
1500,3.6,0.000242,,,,,,,,
1600,3.8,0.000219,,,,,,,,
1700,4.0,0.000089,,,,,,,,
1800,4.3,0.000125,,,,,,,,
1900,4.5,0.000276,,,,,,,,
2000,4.7,0.000053,,,,,,,,
2100,5.0,0.000090,,,,,,,,
2200,5.2,0.000113,,,,,,,,
2300,5.4,0.000056,,,,,,,,
2400,5.6,0.000079,,,,,,,,
2500,5.9,0.000061,,,,,,,,
2600,6.1,0.000494,,,,,,,,
2700,6.3,0.000075,,,,,,,,
2800,6.6,0.000031,,,,,,,,
2900,6.8,0.000066,,,,,,,,
3000,7.0,0.000195,,,,,,,,
3100,7.3,0.000055,,,,,,,,
3200,7.5,0.000048,,,,,,,,
3300,7.7,0.000028,,,,,,,,
3400,8.0,0.000105,,,,,,,,
3500,8.2,0.000164,,,,,,,,
3600,8.4,0.000074,,,,,,,,
3700,8.6,0.000022,,,,,,,,
3800,8.9,0.000084,,,,,,,,
3900,9.1,0.000045,,,,,,,,
4000,9.3,0.000064,,,,,,,,
4100,9.5,0.000015,,,,,,,,
4200,9.8,0.000037,,,,,,,,
4300,10.0,0.000026,,,,,,,,
4400,10.2,0.000055,,,,,,,,
4500,10.5,0.000069,,,,,,,,
4600,10.7,0.000029,,,,,,,,
4700,10.9,0.000034,,,,,,,,
4800,11.2,0.000012,,,,,,,,
4900,11.4,0.000107,,,,,,,,
5000,12.8,0.000026,0.003031,3.146750e-01,1.904608e-02,1.582916e-02,0.000000,2.619568e-01,1.829488e-02,1.520754e-02
5100,13.0,0.000048,,,,,,,,
5200,13.2,0.000020,,,,,,,,
5300,13.4,0.000027,,,,,,,,
5400,13.6,0.000079,,,,,,,,
5500,13.8,0.000007,,,,,,,,
5600,14.1,0.000045,,,,,,,,
5700,14.3,0.000008,,,,,,,,
5800,14.5,0.000021,,,,,,,,
5900,14.8,0.000051,,,,,,,,
6000,15.0,0.000045,,,,,,,,
6100,15.2,0.000039,,,,,,,,
6200,15.5,0.000025,,,,,,,,
6300,15.7,0.000016,,,,,,,,
6400,15.9,0.000039,,,,,,,,
6500,16.1,0.000009,,,,,,,,
6600,16.3,0.000036,,,,,,,,
6700,16.6,0.000015,,,,,,,,
6800,16.8,0.000014,,,,,,,,
6900,17.1,0.000017,,,,,,,,
7000,17.3,0.000020,,,,,,,,
7100,17.5,0.000008,,,,,,,,
7200,17.8,0.000107,,,,,,,,
7300,18.0,0.000029,,,,,,,,
7400,18.2,0.000024,,,,,,,,
7500,18.4,0.000011,,,,,,,,
7600,18.7,0.000027,,,,,,,,
7700,18.9,0.000012,,,,,,,,
7800,19.1,0.000047,,,,,,,,
7900,19.3,0.000006,,,,,,,,
8000,19.6,0.000030,,,,,,,,
8100,19.8,0.000012,,,,,,,,
8200,20.0,0.000017,,,,,,,,
8300,20.3,0.000028,,,,,,,,
8400,20.5,0.000018,,,,,,,,
8500,20.7,0.000007,,,,,,,,
8600,21.0,0.000017,,,,,,,,
8700,21.2,0.000010,,,,,,,,
8800,21.4,0.000018,,,,,,,,
8900,21.7,0.000010,,,,,,,,
9000,21.9,0.000016,,,,,,,,
9100,22.1,0.000024,,,,,,,,
9200,22.3,0.000028,,,,,,,,
9300,22.6,0.000007,,,,,,,,
9400,22.8,0.000008,,,,,,,,
9500,23.0,0.000012,,,,,,,,
9600,23.2,0.000044,,,,,,,,
9700,23.5,0.000006,,,,,,,,
9800,23.7,0.000016,,,,,,,,
9900,23.9,0.000024,,,,,,,,
10000,25.2,0.000034,0.002997,2.591637e-01,1.883182e-02,1.412805e-02,0.000000,2.348380e-01,1.880435e-02,1.441561e-02
10100,25.4,0.000015,,,,,,,,
10200,25.6,0.000027,,,,,,,,
10300,25.8,0.000007,,,,,,,,
10400,26.0,0.000005,,,,,,,,
10500,26.2,0.000013,,,,,,,,
10600,26.4,0.000013,,,,,,,,
10700,26.5,0.000016,,,,,,,,
10800,26.8,0.000011,,,,,,,,
10900,27.0,0.000005,,,,,,,,
11000,27.2,0.000005,,,,,,,,
11100,27.4,0.000031,,,,,,,,
11200,27.6,0.000008,,,,,,,,
11300,27.9,0.000007,,,,,,,,
11400,28.1,0.000013,,,,,,,,
11500,28.4,0.000013,,,,,,,,
11600,28.6,0.000010,,,,,,,,
11700,28.9,0.000007,,,,,,,,
11800,29.1,0.000004,,,,,,,,
11900,29.3,0.000009,,,,,,,,
12000,29.6,0.000057,,,,,,,,
12100,29.8,0.000004,,,,,,,,
12200,30.1,0.000009,,,,,,,,
12300,30.3,0.000005,,,,,,,,
12400,30.5,0.000037,,,,,,,,
12500,30.7,0.000018,,,,,,,,
12600,31.0,0.000005,,,,,,,,
12700,31.2,0.000004,,,,,,,,
12800,31.4,0.000025,,,,,,,,
12900,31.7,0.000014,,,,,,,,
13000,31.9,0.000006,,,,,,,,
13100,32.1,0.000005,,,,,,,,
13200,32.3,0.000025,,,,,,,,
13300,32.6,0.000006,,,,,,,,
13400,32.8,0.000005,,,,,,,,
13500,33.0,0.000006,,,,,,,,
13600,33.3,0.000012,,,,,,,,
13700,33.5,0.000027,,,,,,,,
13800,33.7,0.000009,,,,,,,,
13900,34.0,0.000011,,,,,,,,
14000,34.2,0.000015,,,,,,,,
14100,34.4,0.000007,,,,,,,,
14200,34.7,0.000005,,,,,,,,
14300,34.9,0.000004,,,,,,,,
14400,35.2,0.000019,,,,,,,,
14500,35.4,0.000016,,,,,,,,
14600,35.6,0.000011,,,,,,,,
14700,35.9,0.000005,,,,,,,,
14800,36.1,0.000006,,,,,,,,
14900,36.3,0.000009,,,,,,,,
15000,37.6,0.000024,0.003947,3.242715e-01,2.480233e-02,2.039761e-02,0.000000,2.069022e-01,2.436148e-02,2.022238e-02
15100,37.8,0.000003,,,,,,,,
15200,38.0,0.000020,,,,,,,,
15300,38.2,0.000006,,,,,,,,
15400,38.4,0.000057,,,,,,,,
15500,38.6,0.000012,,,,,,,,
15600,38.8,0.000013,,,,,,,,
15700,39.1,0.000005,,,,,,,,
15800,39.3,0.000008,,,,,,,,
15900,39.5,0.000007,,,,,,,,
16000,39.8,0.000008,,,,,,,,
16100,40.0,0.000037,,,,,,,,
16200,40.3,0.000003,,,,,,,,
16300,40.5,0.000008,,,,,,,,
16400,40.7,0.000011,,,,,,,,
16500,41.0,0.000015,,,,,,,,
16600,41.2,0.000003,,,,,,,,
16700,41.5,0.000006,,,,,,,,
16800,41.7,0.000006,,,,,,,,
16900,41.9,0.000004,,,,,,,,
17000,42.2,0.000006,,,,,,,,
17100,42.4,0.000007,,,,,,,,
17200,42.6,0.000003,,,,,,,,
17300,42.9,0.000010,,,,,,,,
17400,43.1,0.000007,,,,,,,,
17500,43.3,0.000025,,,,,,,,
17600,43.6,0.000034,,,,,,,,
17700,43.8,0.000003,,,,,,,,
17800,44.0,0.000004,,,,,,,,
17900,44.3,0.000009,,,,,,,,
18000,44.5,0.000003,,,,,,,,
18100,44.7,0.000004,,,,,,,,
18200,44.9,0.000017,,,,,,,,
18300,45.2,0.000004,,,,,,,,
18400,45.4,0.000010,,,,,,,,
18500,45.6,0.000005,,,,,,,,
18600,45.8,0.000012,,,,,,,,
18700,46.1,0.000004,,,,,,,,
18800,46.3,0.000012,,,,,,,,
18900,46.5,0.000005,,,,,,,,
19000,46.8,0.000024,,,,,,,,
19100,47.0,0.000012,,,,,,,,
19200,47.2,0.000005,,,,,,,,
19300,47.4,0.000013,,,,,,,,
19400,47.7,0.000003,,,,,,,,
19500,47.9,0.000006,,,,,,,,
19600,48.1,0.000027,,,,,,,,
19700,48.4,0.000005,,,,,,,,
19800,48.6,0.000008,,,,,,,,
19900,48.9,0.000011,,,,,,,,
20000,50.1,0.000010,0.003776,2.381359e-01,2.372789e-02,2.302007e-02,0.000000,1.887398e-01,2.337605e-02,2.269302e-02
20100,50.3,0.000010,,,,,,,,
20200,50.5,0.000026,,,,,,,,
20300,50.7,0.000005,,,,,,,,
20400,50.9,0.000005,,,,,,,,
20500,51.1,0.000009,,,,,,,,
20600,51.3,0.000009,,,,,,,,
20700,51.5,0.000028,,,,,,,,
20800,51.8,0.000027,,,,,,,,
20900,52.0,0.000004,,,,,,,,
21000,52.2,0.000006,,,,,,,,
21100,52.5,0.000005,,,,,,,,
21200,52.7,0.000004,,,,,,,,
21300,52.9,0.000009,,,,,,,,
21400,53.2,0.000025,,,,,,,,
21500,53.4,0.000010,,,,,,,,
21600,53.6,0.000003,,,,,,,,
21700,53.8,0.000005,,,,,,,,
21800,54.1,0.000006,,,,,,,,
21900,54.3,0.000016,,,,,,,,
22000,54.5,0.000008,,,,,,,,
22100,54.7,0.000007,,,,,,,,
22200,55.0,0.000022,,,,,,,,
22300,55.2,0.000002,,,,,,,,
22400,55.4,0.000013,,,,,,,,
22500,55.7,0.000002,,,,,,,,
22600,55.9,0.000004,,,,,,,,
22700,56.1,0.000010,,,,,,,,
22800,56.4,0.000006,,,,,,,,
22900,56.6,0.000006,,,,,,,,
23000,56.9,0.000005,,,,,,,,
23100,57.1,0.000018,,,,,,,,
23200,57.3,0.000016,,,,,,,,
23300,57.6,0.000003,,,,,,,,
23400,57.8,0.000003,,,,,,,,
23500,58.1,0.000055,,,,,,,,
23600,58.3,0.000017,,,,,,,,
23700,58.6,0.000015,,,,,,,,
23800,58.8,0.000005,,,,,,,,
23900,59.0,0.000006,,,,,,,,
24000,59.2,0.000009,,,,,,,,
24100,59.5,0.000010,,,,,,,,
24200,59.7,0.000017,,,,,,,,
24300,59.9,0.000012,,,,,,,,
24400,60.2,0.000008,,,,,,,,
24500,60.4,0.000005,,,,,,,,
24600,60.6,0.000003,,,,,,,,
24700,60.9,0.000022,,,,,,,,
24800,61.1,0.000008,,,,,,,,
24900,61.3,0.000006,,,,,,,,
25000,62.6,0.000013,0.002224,1.765519e-01,1.397321e-02,1.141874e-02,0.000000,1.705095e-01,1.404304e-02,1.158050e-02
25100,62.8,0.000006,,,,,,,,
25200,63.0,0.000020,,,,,,,,
25300,63.1,0.000002,,,,,,,,
25400,63.4,0.000003,,,,,,,,
25500,63.6,0.000009,,,,,,,,
25600,63.8,0.000007,,,,,,,,
25700,64.0,0.000030,,,,,,,,
25800,64.2,0.000008,,,,,,,,
25900,64.5,0.000004,,,,,,,,
26000,64.7,0.000006,,,,,,,,
26100,64.9,0.000003,,,,,,,,
26200,65.2,0.000004,,,,,,,,
26300,65.4,0.000003,,,,,,,,
26400,65.6,0.000009,,,,,,,,
26500,65.9,0.000006,,,,,,,,
26600,66.1,0.000009,,,,,,,,
26700,66.4,0.000007,,,,,,,,
26800,66.6,0.000006,,,,,,,,
26900,66.8,0.000010,,,,,,,,
27000,67.1,0.000005,,,,,,,,
27100,67.3,0.000006,,,,,,,,
27200,67.5,0.000013,,,,,,,,
27300,67.8,0.000007,,,,,,,,
27400,68.0,0.000007,,,,,,,,
27500,68.3,0.000004,,,,,,,,
27600,68.5,0.000008,,,,,,,,
27700,68.7,0.000004,,,,,,,,
27800,68.9,0.000007,,,,,,,,
27900,69.2,0.000013,,,,,,,,
28000,69.4,0.000007,,,,,,,,
28100,69.6,0.000004,,,,,,,,
28200,69.9,0.000005,,,,,,,,
28300,70.1,0.000018,,,,,,,,
28400,70.3,0.000003,,,,,,,,
28500,70.6,0.000005,,,,,,,,
28600,70.8,0.000008,,,,,,,,
28700,71.0,0.000003,,,,,,,,
28800,71.2,0.000005,,,,,,,,
28900,71.5,0.000003,,,,,,,,
29000,71.7,0.000007,,,,,,,,
29100,71.9,0.000007,,,,,,,,
29200,72.1,0.000006,,,,,,,,
29300,72.4,0.000006,,,,,,,,
29400,72.6,0.000007,,,,,,,,
29500,72.8,0.000005,,,,,,,,
29600,73.0,0.000006,,,,,,,,
29700,73.3,0.000010,,,,,,,,
29800,73.5,0.000003,,,,,,,,
29900,73.7,0.000004,,,,,,,,
30000,75.0,0.000015,0.002701,1.696471e-01,1.696855e-02,1.595549e-02,0.000000,1.571366e-01,1.663484e-02,1.588299e-02
