step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.128941,,,,,,,,
200,0.8,0.112018,,,,,,,,
300,1.1,0.100065,,,,,,,,
400,1.5,0.003660,,,,,,,,
500,1.8,0.001767,,,,,,,,
600,2.1,0.001489,,,,,,,,
700,2.4,0.001004,,,,,,,,
800,2.7,0.001198,,,,,,,,
900,3.0,0.001183,,,,,,,,
1000,3.3,0.001081,,,,,,,,
1100,3.6,0.000873,,,,,,,,
1200,3.8,0.000176,,,,,,,,
1300,4.1,0.000188,,,,,,,,
1400,4.5,0.000111,,,,,,,,
1500,4.9,0.000074,,,,,,,,
1600,5.4,0.000042,,,,,,,,
1700,5.8,0.000030,,,,,,,,
1800,6.1,0.000089,,,,,,,,
1900,6.4,0.000032,,,,,,,,
2000,6.8,0.000045,,,,,,,,
2100,7.2,0.000021,,,,,,,,
2200,7.6,0.000033,,,,,,,,
2300,8.0,0.000034,,,,,,,,
2400,8.4,0.000015,,,,,,,,
2500,8.7,0.000024,,,,,,,,
2600,9.0,0.000022,,,,,,,,
2700,9.3,0.000018,,,,,,,,
2800,9.6,0.000024,,,,,,,,
2900,9.9,0.000014,,,,,,,,
3000,10.2,0.000023,,,,,,,,
3100,10.5,0.000023,,,,,,,,
3200,10.8,0.000070,,,,,,,,
3300,11.1,0.000035,,,,,,,,
3400,11.4,0.000047,,,,,,,,
3500,11.7,0.000025,,,,,,,,
3600,12.0,0.000012,,,,,,,,
3700,12.3,0.000036,,,,,,,,
3800,12.6,0.000018,,,,,,,,
3900,12.9,0.000008,,,,,,,,
4000,13.2,0.000012,,,,,,,,
4100,13.5,0.000018,,,,,,,,
4200,13.8,0.000044,,,,,,,,
4300,14.1,0.000047,,,,,,,,
4400,14.4,0.000018,,,,,,,,
4500,14.7,0.000021,,,,,,,,
4600,15.0,0.000021,,,,,,,,
4700,15.3,0.000009,,,,,,,,
4800,15.6,0.000062,,,,,,,,
4900,15.9,0.000027,,,,,,,,
5000,17.5,0.000007,0.000008,1.962204e-01,1.413010e-02,1.169613e-02,0.000000,1.342871e-01,1.392752e-02,1.171123e-02
5100,17.8,0.000022,,,,,,,,
5200,18.1,0.000011,,,,,,,,
5300,18.4,0.000013,,,,,,,,
5400,18.7,0.000026,,,,,,,,
5500,19.0,0.000023,,,,,,,,
5600,19.3,0.000008,,,,,,,,
5700,19.6,0.000015,,,,,,,,
5800,19.9,0.000011,,,,,,,,
5900,20.2,0.000022,,,,,,,,
6000,20.6,0.000022,,,,,,,,
6100,21.1,0.000020,,,,,,,,
6200,21.5,0.000019,,,,,,,,
6300,22.0,0.000005,,,,,,,,
6400,22.5,0.000010,,,,,,,,
6500,22.9,0.000009,,,,,,,,
6600,23.4,0.000010,,,,,,,,
6700,23.9,0.000005,,,,,,,,
6800,24.3,0.000013,,,,,,,,
6900,24.8,0.000007,,,,,,,,
7000,25.2,0.000007,,,,,,,,
7100,25.7,0.000018,,,,,,,,
7200,26.2,0.000006,,,,,,,,
7300,26.6,0.000029,,,,,,,,
7400,27.1,0.000010,,,,,,,,
7500,27.6,0.000012,,,,,,,,
7600,28.1,0.000010,,,,,,,,
7700,28.5,0.000008,,,,,,,,
7800,29.0,0.000016,,,,,,,,
7900,29.4,0.000007,,,,,,,,
8000,29.9,0.000006,,,,,,,,
8100,30.4,0.000006,,,,,,,,
8200,30.9,0.000009,,,,,,,,
8300,31.3,0.000012,,,,,,,,
8400,31.8,0.000013,,,,,,,,
8500,32.3,0.000012,,,,,,,,
8600,32.8,0.000014,,,,,,,,
8700,33.3,0.000005,,,,,,,,
8800,33.7,0.000007,,,,,,,,
8900,34.2,0.000015,,,,,,,,
9000,34.7,0.000006,,,,,,,,
9100,35.2,0.000017,,,,,,,,
9200,35.6,0.000011,,,,,,,,
9300,36.1,0.000011,,,,,,,,
9400,36.6,0.000010,,,,,,,,
9500,37.0,0.000015,,,,,,,,
9600,37.5,0.000013,,,,,,,,
9700,38.0,0.000009,,,,,,,,
9800,38.5,0.000026,,,,,,,,
9900,38.9,0.000013,,,,,,,,
10000,40.4,0.000006,0.000012,1.981111e-01,1.753132e-02,1.581499e-02,0.000000,1.631496e-01,1.738691e-02,1.590876e-02
10100,40.7,0.000007,,,,,,,,
10200,41.0,0.000011,,,,,,,,
10300,41.3,0.000024,,,,,,,,
10400,41.6,0.000006,,,,,,,,
10500,41.9,0.000007,,,,,,,,
10600,42.2,0.000005,,,,,,,,
10700,42.5,0.000009,,,,,,,,
10800,42.8,0.000011,,,,,,,,
10900,43.1,0.000011,,,,,,,,
11000,43.4,0.000008,,,,,,,,
11100,43.7,0.000010,,,,,,,,
11200,44.0,0.000003,,,,,,,,
11300,44.3,0.000003,,,,,,,,
11400,44.6,0.000009,,,,,,,,
11500,44.9,0.000005,,,,,,,,
11600,45.2,0.000012,,,,,,,,
11700,45.5,0.000012,,,,,,,,
11800,45.8,0.000006,,,,,,,,
11900,46.2,0.000008,,,,,,,,
12000,46.5,0.000008,,,,,,,,
12100,46.8,0.000003,,,,,,,,
12200,47.1,0.000003,,,,,,,,
12300,47.4,0.000010,,,,,,,,
12400,47.7,0.000005,,,,,,,,
12500,48.0,0.000008,,,,,,,,
12600,48.3,0.000004,,,,,,,,
12700,48.6,0.000017,,,,,,,,
12800,48.9,0.000008,,,,,,,,
12900,49.2,0.000004,,,,,,,,
13000,49.5,0.000010,,,,,,,,
13100,49.8,0.000007,,,,,,,,
13200,50.1,0.000009,,,,,,,,
13300,50.4,0.000004,,,,,,,,
13400,50.7,0.000007,,,,,,,,
13500,51.0,0.000003,,,,,,,,
13600,51.3,0.000006,,,,,,,,
13700,51.6,0.000011,,,,,,,,
13800,51.9,0.000004,,,,,,,,
13900,52.2,0.000005,,,,,,,,
14000,52.5,0.000006,,,,,,,,
14100,52.8,0.000005,,,,,,,,
14200,53.1,0.000004,,,,,,,,
14300,53.4,0.000004,,,,,,,,
14400,53.7,0.000004,,,,,,,,
14500,54.0,0.000005,,,,,,,,
14600,54.3,0.000009,,,,,,,,
14700,54.6,0.000011,,,,,,,,
14800,55.0,0.000007,,,,,,,,
14900,55.3,0.000005,,,,,,,,
15000,56.7,0.000004,0.000003,1.915423e-01,7.682608e-03,6.242563e-03,0.000000,1.505940e-01,7.339927e-03,6.048890e-03
15100,57.0,0.000003,,,,,,,,
15200,57.2,0.000007,,,,,,,,
15300,57.6,0.000005,,,,,,,,
15400,57.9,0.000004,,,,,,,,
15500,58.1,0.000010,,,,,,,,
15600,58.5,0.000005,,,,,,,,
15700,58.8,0.000003,,,,,,,,
15800,59.1,0.000009,,,,,,,,
15900,59.4,0.000004,,,,,,,,
16000,59.7,0.000005,,,,,,,,
16100,60.0,0.000005,,,,,,,,
16200,60.3,0.000004,,,,,,,,
16300,60.6,0.000010,,,,,,,,
16400,60.9,0.000004,,,,,,,,
16500,61.2,0.000003,,,,,,,,
16600,61.5,0.000005,,,,,,,,
16700,61.8,0.000005,,,,,,,,
16800,62.1,0.000003,,,,,,,,
16900,62.4,0.000003,,,,,,,,
17000,62.7,0.000005,,,,,,,,
17100,63.0,0.000003,,,,,,,,
17200,63.3,0.000003,,,,,,,,
17300,63.6,0.000007,,,,,,,,
17400,63.9,0.000006,,,,,,,,
17500,64.2,0.000004,,,,,,,,
17600,64.5,0.000005,,,,,,,,
17700,64.8,0.000004,,,,,,,,
17800,65.1,0.000004,,,,,,,,
17900,65.4,0.000004,,,,,,,,
18000,65.7,0.000002,,,,,,,,
18100,66.0,0.000003,,,,,,,,
18200,66.3,0.000002,,,,,,,,
18300,66.6,0.000005,,,,,,,,
18400,66.9,0.000008,,,,,,,,
18500,67.3,0.000007,,,,,,,,
18600,67.6,0.000010,,,,,,,,
18700,67.9,0.000002,,,,,,,,
18800,68.1,0.000002,,,,,,,,
18900,68.5,0.000006,,,,,,,,
19000,68.8,0.000004,,,,,,,,
19100,69.1,0.000002,,,,,,,,
19200,69.4,0.000004,,,,,,,,
19300,69.7,0.000004,,,,,,,,
19400,70.0,0.000004,,,,,,,,
19500,70.3,0.000004,,,,,,,,
19600,70.6,0.000006,,,,,,,,
19700,70.9,0.000006,,,,,,,,
19800,71.1,0.000004,,,,,,,,
19900,71.3,0.000002,,,,,,,,
20000,72.8,0.000004,0.000006,2.012860e-01,1.157152e-02,1.032072e-02,0.000000,1.881090e-01,1.148073e-02,1.045698e-02
