step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.9,0.269290,,,,,,,,
200,1.2,0.166660,,,,,,,,
300,1.6,0.095976,,,,,,,,
400,1.9,0.079038,,,,,,,,
500,2.3,0.083396,,,,,,,,
600,2.6,0.002635,,,,,,,,
700,3.0,0.000460,,,,,,,,
800,3.4,0.000336,,,,,,,,
900,3.8,0.000646,,,,,,,,
1000,4.2,0.000166,,,,,,,,
1100,4.5,0.000992,,,,,,,,
1200,4.9,0.000095,,,,,,,,
1300,5.3,0.000119,,,,,,,,
1400,5.7,0.000169,,,,,,,,
1500,6.0,0.000047,,,,,,,,
1600,6.4,0.000046,,,,,,,,
1700,6.8,0.000129,,,,,,,,
1800,7.1,0.000037,,,,,,,,
1900,7.5,0.000049,,,,,,,,
2000,7.9,0.000050,,,,,,,,
2100,8.3,0.000072,,,,,,,,
2200,8.6,0.000035,,,,,,,,
2300,9.0,0.000038,,,,,,,,
2400,9.4,0.000078,,,,,,,,
2500,9.7,0.000041,,,,,,,,
2600,10.1,0.000042,,,,,,,,
2700,10.5,0.000028,,,,,,,,
2800,10.8,0.000045,,,,,,,,
2900,11.2,0.000100,,,,,,,,
3000,11.6,0.000020,,,,,,,,
3100,12.0,0.000030,,,,,,,,
3200,12.3,0.000066,,,,,,,,
3300,12.7,0.000027,,,,,,,,
3400,13.1,0.000022,,,,,,,,
3500,13.5,0.000025,,,,,,,,
3600,13.9,0.000036,,,,,,,,
3700,14.3,0.000022,,,,,,,,
3800,14.6,0.000044,,,,,,,,
3900,15.0,0.000029,,,,,,,,
4000,15.4,0.000022,,,,,,,,
4100,15.8,0.000027,,,,,,,,
4200,16.1,0.000065,,,,,,,,
4300,16.5,0.000025,,,,,,,,
4400,16.9,0.000027,,,,,,,,
4500,17.3,0.000019,,,,,,,,
4600,17.6,0.000014,,,,,,,,
4700,18.0,0.000025,,,,,,,,
4800,18.4,0.000023,,,,,,,,
4900,18.7,0.000026,,,,,,,,
5000,20.6,0.000025,0.000040,1.197446e+00,3.312707e-01,3.067503e-01,0.000000,1.096475e+00,3.267294e-01,3.069024e-01
5100,20.9,0.000059,,,,,,,,
5200,21.2,0.000034,,,,,,,,
5300,21.5,0.000014,,,,,,,,
5400,21.9,0.000018,,,,,,,,
5500,22.3,0.000018,,,,,,,,
5600,22.6,0.000016,,,,,,,,
5700,23.0,0.000021,,,,,,,,
5800,23.4,0.000015,,,,,,,,
5900,23.8,0.000021,,,,,,,,
6000,24.2,0.000022,,,,,,,,
6100,24.6,0.000015,,,,,,,,
6200,25.0,0.000019,,,,,,,,
6300,25.4,0.000053,,,,,,,,
6400,25.7,0.000022,,,,,,,,
6500,26.1,0.000022,,,,,,,,
6600,26.5,0.000015,,,,,,,,
6700,26.9,0.000013,,,,,,,,
6800,27.3,0.000027,,,,,,,,
6900,27.7,0.000019,,,,,,,,
7000,28.0,0.000032,,,,,,,,
7100,28.4,0.000030,,,,,,,,
7200,28.8,0.000019,,,,,,,,
7300,29.2,0.000027,,,,,,,,
7400,29.6,0.000019,,,,,,,,
7500,30.0,0.000026,,,,,,,,
7600,30.4,0.000019,,,,,,,,
7700,30.7,0.000023,,,,,,,,
7800,31.1,0.000017,,,,,,,,
7900,31.4,0.000012,,,,,,,,
8000,31.8,0.000014,,,,,,,,
8100,32.2,0.000025,,,,,,,,
8200,32.6,0.000022,,,,,,,,
8300,32.9,0.000017,,,,,,,,
8400,33.3,0.000015,,,,,,,,
8500,33.7,0.000059,,,,,,,,
8600,34.1,0.000016,,,,,,,,
8700,34.5,0.000019,,,,,,,,
8800,34.9,0.000015,,,,,,,,
8900,35.3,0.000014,,,,,,,,
