step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.258380,,,,,,,,
200,0.8,0.163816,,,,,,,,
300,1.1,0.108048,,,,,,,,
400,1.4,0.101201,,,,,,,,
500,1.7,0.042452,,,,,,,,
600,2.1,0.004882,,,,,,,,
700,2.5,0.002599,,,,,,,,
800,2.9,0.002316,,,,,,,,
900,3.3,0.002744,,,,,,,,
1000,3.7,0.002048,,,,,,,,
1100,4.1,0.002003,,,,,,,,
1200,4.5,0.001486,,,,,,,,
1300,5.0,0.001599,,,,,,,,
1400,5.4,0.000873,,,,,,,,
1500,5.8,0.000320,,,,,,,,
1600,6.2,0.000262,,,,,,,,
1700,6.6,0.000219,,,,,,,,
1800,6.8,0.000254,,,,,,,,
1900,7.0,0.000172,,,,,,,,
2000,7.3,0.000116,,,,,,,,
2100,7.6,0.000200,,,,,,,,
2200,8.0,0.000152,,,,,,,,
2300,8.4,0.000157,,,,,,,,
2400,8.8,0.000114,,,,,,,,
2500,9.2,0.000090,,,,,,,,
2600,9.6,0.000163,,,,,,,,
2700,10.0,0.000130,,,,,,,,
2800,10.4,0.000131,,,,,,,,
2900,10.8,0.000096,,,,,,,,
3000,11.2,0.000154,,,,,,,,
3100,11.7,0.000159,,,,,,,,
3200,12.1,0.000072,,,,,,,,
3300,12.5,0.000069,,,,,,,,
3400,12.9,0.000104,,,,,,,,
3500,13.3,0.000084,,,,,,,,
3600,13.5,0.000086,,,,,,,,
3700,13.8,0.000113,,,,,,,,
3800,14.2,0.000077,,,,,,,,
3900,14.6,0.000058,,,,,,,,
4000,15.1,0.000100,,,,,,,,
4100,15.5,0.000116,,,,,,,,
4200,15.9,0.000071,,,,,,,,
4300,16.4,0.000114,,,,,,,,
4400,16.7,0.000088,,,,,,,,
4500,17.1,0.000051,,,,,,,,
4600,17.5,0.000036,,,,,,,,
4700,17.8,0.000087,,,,,,,,
4800,18.2,0.000038,,,,,,,,
4900,18.6,0.000058,,,,,,,,
5000,20.3,0.000076,0.000067,3.587938e-01,4.103308e-02,3.595968e-02,0.000000,2.329109e-01,4.016137e-02,3.541562e-02
5100,20.6,0.000043,,,,,,,,
5200,20.9,0.000079,,,,,,,,
5300,21.2,0.000056,,,,,,,,
5400,21.5,0.000076,,,,,,,,
5500,21.8,0.000110,,,,,,,,
5600,22.0,0.000105,,,,,,,,
5700,22.3,0.000034,,,,,,,,
5800,22.6,0.000031,,,,,,,,
5900,22.9,0.000057,,,,,,,,
6000,23.2,0.000032,,,,,,,,
6100,23.4,0.000044,,,,,,,,
6200,23.7,0.000038,,,,,,,,
6300,24.0,0.000037,,,,,,,,
6400,24.3,0.000036,,,,,,,,
6500,24.6,0.000036,,,,,,,,
6600,24.9,0.000042,,,,,,,,
6700,25.2,0.000039,,,,,,,,
6800,25.4,0.000037,,,,,,,,
6900,25.7,0.000032,,,,,,,,
7000,26.0,0.000050,,,,,,,,
7100,26.3,0.000037,,,,,,,,
7200,26.6,0.000057,,,,,,,,
7300,26.8,0.000046,,,,,,,,
7400,27.1,0.000033,,,,,,,,
7500,27.4,0.000026,,,,,,,,
7600,27.7,0.000031,,,,,,,,
7700,28.0,0.000027,,,,,,,,
7800,28.3,0.000030,,,,,,,,
7900,28.6,0.000028,,,,,,,,
8000,28.9,0.000023,,,,,,,,
8100,29.2,0.000040,,,,,,,,
8200,29.5,0.000034,,,,,,,,
8300,29.8,0.000020,,,,,,,,
8400,30.1,0.000033,,,,,,,,
8500,30.3,0.000026,,,,,,,,
8600,30.6,0.000023,,,,,,,,
8700,30.9,0.000041,,,,,,,,
8800,31.2,0.000048,,,,,,,,
8900,31.5,0.000062,,,,,,,,
9000,31.8,0.000017,,,,,,,,
9100,32.1,0.000023,,,,,,,,
9200,32.3,0.000058,,,,,,,,
9300,32.6,0.000026,,,,,,,,
9400,32.9,0.000028,,,,,,,,
9500,33.2,0.000030,,,,,,,,
9600,33.5,0.000031,,,,,,,,
9700,33.8,0.000073,,,,,,,,
9800,34.1,0.000020,,,,,,,,
9900,34.4,0.000022,,,,,,,,
10000,35.7,0.000020,0.000028,2.394201e-01,2.718190e-02,2.374578e-02,0.000000,1.734182e-01,2.711726e-02,2.384247e-02
10100,36.0,0.000023,,,,,,,,
10200,36.2,0.000041,,,,,,,,
10300,36.5,0.000024,,,,,,,,
10400,36.8,0.000023,,,,,,,,
10500,37.1,0.000040,,,,,,,,
10600,37.4,0.000024,,,,,,,,
10700,37.6,0.000059,,,,,,,,
10800,37.9,0.000018,,,,,,,,
10900,38.2,0.000027,,,,,,,,
11000,38.5,0.000034,,,,,,,,
11100,38.8,0.000013,,,,,,,,
11200,39.1,0.000015,,,,,,,,
11300,39.4,0.000039,,,,,,,,
11400,39.7,0.000025,,,,,,,,
11500,39.9,0.000033,,,,,,,,
11600,40.2,0.000017,,,,,,,,
11700,40.5,0.000031,,,,,,,,
11800,40.8,0.000017,,,,,,,,
11900,41.1,0.000017,,,,,,,,
12000,41.4,0.000015,,,,,,,,
