step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.324112,,,,,,,,
200,0.8,0.204205,,,,,,,,
300,1.1,0.124203,,,,,,,,
400,1.4,0.115243,,,,,,,,
500,1.7,0.105861,,,,,,,,
600,2.0,0.117697,,,,,,,,
700,2.3,0.114256,,,,,,,,
800,2.5,0.105055,,,,,,,,
900,2.8,0.094496,,,,,,,,
1000,3.1,0.091479,,,,,,,,
1100,3.4,0.082585,,,,,,,,
1200,3.7,0.083798,,,,,,,,
1300,4.0,0.077726,,,,,,,,
1400,4.3,0.080336,,,,,,,,
1500,4.5,0.049356,,,,,,,,
1600,4.8,0.059196,,,,,,,,
1700,5.1,0.043967,,,,,,,,
1800,5.4,0.030120,,,,,,,,
1900,5.7,0.032473,,,,,,,,
2000,6.0,0.018791,,,,,,,,
2100,6.3,0.027799,,,,,,,,
2200,6.6,0.019153,,,,,,,,
2300,6.9,0.031212,,,,,,,,
2400,7.2,0.037308,,,,,,,,
2500,7.5,0.024334,,,,,,,,
2600,7.7,0.029097,,,,,,,,
2700,8.0,0.015923,,,,,,,,
2800,8.3,0.023900,,,,,,,,
2900,8.6,0.021395,,,,,,,,
3000,8.9,0.024411,,,,,,,,
3100,9.2,0.018075,,,,,,,,
3200,9.5,0.018949,,,,,,,,
3300,9.8,0.015484,,,,,,,,
3400,10.1,0.019443,,,,,,,,
3500,10.4,0.033923,,,,,,,,
3600,10.7,0.007116,,,,,,,,
3700,11.0,0.021210,,,,,,,,
3800,11.3,0.016914,,,,,,,,
3900,11.6,0.015768,,,,,,,,
4000,11.8,0.016936,,,,,,,,
4100,12.1,0.014369,,,,,,,,
4200,12.4,0.025727,,,,,,,,
4300,12.7,0.015815,,,,,,,,
4400,13.0,0.026288,,,,,,,,
4500,13.3,0.025715,,,,,,,,
4600,13.6,0.013521,,,,,,,,
4700,13.9,0.012756,,,,,,,,
4800,14.2,0.016451,,,,,,,,
4900,14.5,0.018118,,,,,,,,
5000,16.0,0.014783,0.017784,5.797960e+00,4.269451e-01,2.350767e-01,0.000000,5.797960e+00,4.149712e-01,2.272631e-01
5100,16.3,0.009785,,,,,,,,
5200,16.6,0.020278,,,,,,,,
5300,16.8,0.014090,,,,,,,,
5400,17.1,0.028704,,,,,,,,
5500,17.4,0.014728,,,,,,,,
5600,17.7,0.013761,,,,,,,,
5700,18.0,0.015775,,,,,,,,
5800,18.3,0.013850,,,,,,,,
5900,18.6,0.020567,,,,,,,,
6000,18.9,0.017057,,,,,,,,
6100,19.2,0.025817,,,,,,,,
6200,19.5,0.019874,,,,,,,,
6300,19.8,0.013705,,,,,,,,
6400,20.1,0.018156,,,,,,,,
6500,20.4,0.008351,,,,,,,,
6600,20.7,0.027314,,,,,,,,
6700,20.9,0.008897,,,,,,,,
6800,21.2,0.007888,,,,,,,,
6900,21.5,0.020512,,,,,,,,
7000,21.8,0.021037,,,,,,,,
7100,22.1,0.009433,,,,,,,,
7200,22.4,0.010977,,,,,,,,
7300,22.7,0.008028,,,,,,,,
7400,22.9,0.019020,,,,,,,,
7500,23.2,0.010543,,,,,,,,
7600,23.5,0.014249,,,,,,,,
7700,23.8,0.011149,,,,,,,,
7800,24.1,0.009061,,,,,,,,
7900,24.4,0.015367,,,,,,,,
8000,24.7,0.013294,,,,,,,,
8100,25.0,0.011603,,,,,,,,
8200,25.2,0.004937,,,,,,,,
8300,25.5,0.015721,,,,,,,,
8400,25.8,0.011959,,,,,,,,
