step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.308880,,,,,,,,
200,0.9,0.179369,,,,,,,,
300,1.1,0.126377,,,,,,,,
400,1.4,0.113269,,,,,,,,
500,1.6,0.105781,,,,,,,,
600,1.9,0.003207,,,,,,,,
700,2.2,0.002180,,,,,,,,
800,2.5,0.001786,,,,,,,,
900,2.8,0.002296,,,,,,,,
1000,3.1,0.001243,,,,,,,,
1100,3.4,0.001514,,,,,,,,
1200,3.6,0.001167,,,,,,,,
1300,4.0,0.001153,,,,,,,,
1400,4.2,0.001157,,,,,,,,
1500,4.5,0.001557,,,,,,,,
1600,4.9,0.001003,,,,,,,,
1700,5.1,0.000504,,,,,,,,
1800,5.4,0.000576,,,,,,,,
1900,5.7,0.000305,,,,,,,,
2000,6.0,0.000227,,,,,,,,
2100,6.3,0.000152,,,,,,,,
2200,6.7,0.000133,,,,,,,,
2300,6.9,0.000139,,,,,,,,
2400,7.2,0.000125,,,,,,,,
2500,7.5,0.000101,,,,,,,,
2600,7.8,0.000120,,,,,,,,
2700,8.0,0.000078,,,,,,,,
2800,8.3,0.000109,,,,,,,,
2900,8.6,0.000066,,,,,,,,
3000,8.9,0.000096,,,,,,,,
3100,9.2,0.000073,,,,,,,,
3200,9.5,0.000078,,,,,,,,
3300,9.8,0.000077,,,,,,,,
3400,10.0,0.000056,,,,,,,,
3500,10.3,0.000087,,,,,,,,
3600,10.7,0.000068,,,,,,,,
3700,11.0,0.000061,,,,,,,,
3800,11.2,0.000118,,,,,,,,
3900,11.5,0.000092,,,,,,,,
4000,11.8,0.000175,,,,,,,,
4100,12.1,0.000098,,,,,,,,
4200,12.4,0.000119,,,,,,,,
4300,12.6,0.000057,,,,,,,,
4400,12.9,0.000064,,,,,,,,
4500,13.2,0.000033,,,,,,,,
4600,13.5,0.000082,,,,,,,,
4700,13.8,0.000049,,,,,,,,
4800,14.2,0.000047,,,,,,,,
4900,14.4,0.000030,,,,,,,,
5000,16.1,0.000067,0.000036,3.291807e-01,2.802146e-02,2.139891e-02,0.000000,2.436319e-01,2.785013e-02,2.141412e-02
5100,16.3,0.000055,,,,,,,,
5200,16.6,0.000049,,,,,,,,
5300,16.8,0.000039,,,,,,,,
5400,17.1,0.000046,,,,,,,,
5500,17.5,0.000063,,,,,,,,
5600,17.7,0.000067,,,,,,,,
5700,18.0,0.000026,,,,,,,,
5800,18.3,0.000031,,,,,,,,
5900,18.6,0.000029,,,,,,,,
6000,18.9,0.000136,,,,,,,,
6100,19.2,0.000044,,,,,,,,
6200,19.5,0.000036,,,,,,,,
6300,19.7,0.000041,,,,,,,,
6400,20.0,0.000050,,,,,,,,
6500,20.3,0.000058,,,,,,,,
6600,20.6,0.000041,,,,,,,,
6700,20.9,0.000060,,,,,,,,
6800,21.1,0.000039,,,,,,,,
6900,21.4,0.000025,,,,,,,,
7000,21.7,0.000016,,,,,,,,
7100,22.0,0.000025,,,,,,,,
7200,22.3,0.000031,,,,,,,,
7300,22.6,0.000017,,,,,,,,
7400,22.9,0.000021,,,,,,,,
7500,23.2,0.000043,,,,,,,,
7600,23.5,0.000030,,,,,,,,
7700,23.8,0.000035,,,,,,,,
7800,24.1,0.000016,,,,,,,,
7900,24.3,0.000016,,,,,,,,
8000,24.6,0.000013,,,,,,,,
8100,25.0,0.000051,,,,,,,,
8200,25.2,0.000023,,,,,,,,
8300,25.5,0.000025,,,,,,,,
8400,25.8,0.000045,,,,,,,,
8500,26.1,0.000026,,,,,,,,
8600,26.4,0.000019,,,,,,,,
8700,26.7,0.000021,,,,,,,,
8800,26.9,0.000030,,,,,,,,
8900,27.2,0.000029,,,,,,,,
9000,27.6,0.000018,,,,,,,,
9100,27.9,0.000016,,,,,,,,
9200,28.2,0.000017,,,,,,,,
9300,28.6,0.000025,,,,,,,,
9400,28.8,0.000010,,,,,,,,
9500,29.1,0.000048,,,,,,,,
9600,29.5,0.000019,,,,,,,,
9700,29.7,0.000025,,,,,,,,
9800,30.0,0.000040,,,,,,,,
9900,30.3,0.000011,,,,,,,,
10000,31.8,0.000018,0.000025,3.024902e-01,2.260508e-02,1.639500e-02,0.000000,1.710368e-01,2.261436e-02,1.697187e-02
10100,32.1,0.000012,,,,,,,,
10200,32.3,0.000055,,,,,,,,
10300,32.6,0.000016,,,,,,,,
10400,32.9,0.000035,,,,,,,,
10500,33.2,0.000017,,,,,,,,
10600,33.4,0.000022,,,,,,,,
10700,33.7,0.000013,,,,,,,,
10800,34.0,0.000015,,,,,,,,
10900,34.3,0.000007,,,,,,,,
11000,34.5,0.000008,,,,,,,,
11100,34.8,0.000008,,,,,,,,
11200,35.1,0.000009,,,,,,,,
11300,35.3,0.000018,,,,,,,,
11400,35.6,0.000014,,,,,,,,
11500,35.9,0.000028,,,,,,,,
11600,36.1,0.000015,,,,,,,,
11700,36.4,0.000025,,,,,,,,
11800,36.8,0.000014,,,,,,,,
11900,37.1,0.000008,,,,,,,,
12000,37.4,0.000013,,,,,,,,
12100,37.7,0.000013,,,,,,,,
12200,38.0,0.000020,,,,,,,,
12300,38.3,0.000006,,,,,,,,
12400,38.6,0.000037,,,,,,,,
12500,38.8,0.000028,,,,,,,,
12600,39.1,0.000021,,,,,,,,
12700,39.5,0.000034,,,,,,,,
12800,39.7,0.000012,,,,,,,,
12900,40.0,0.000011,,,,,,,,
13000,40.4,0.000011,,,,,,,,
13100,40.6,0.000011,,,,,,,,
13200,40.9,0.000016,,,,,,,,
13300,41.2,0.000015,,,,,,,,
13400,41.5,0.000010,,,,,,,,
13500,41.8,0.000013,,,,,,,,
13600,42.1,0.000007,,,,,,,,
13700,42.3,0.000015,,,,,,,,
13800,42.6,0.000028,,,,,,,,
13900,43.0,0.000034,,,,,,,,
14000,43.2,0.000009,,,,,,,,
14100,43.5,0.000011,,,,,,,,
14200,43.8,0.000012,,,,,,,,
14300,44.1,0.000013,,,,,,,,
14400,44.4,0.000017,,,,,,,,
14500,44.8,0.000008,,,,,,,,
14600,45.1,0.000007,,,,,,,,
14700,45.3,0.000014,,,,,,,,
14800,45.6,0.000015,,,,,,,,
14900,45.9,0.000020,,,,,,,,
15000,47.3,0.000013,0.000006,1.984092e-01,1.129341e-02,9.275540e-03,0.000000,1.622404e-01,1.096964e-02,9.198256e-03
15100,47.6,0.000011,,,,,,,,
15200,47.8,0.000012,,,,,,,,
15300,48.1,0.000022,,,,,,,,
15400,48.4,0.000006,,,,,,,,
15500,48.7,0.000006,,,,,,,,
15600,48.9,0.000013,,,,,,,,
15700,49.2,0.000006,,,,,,,,
15800,49.5,0.000011,,,,,,,,
15900,49.7,0.000007,,,,,,,,
16000,50.0,0.000009,,,,,,,,
16100,50.4,0.000010,,,,,,,,
16200,50.7,0.000012,,,,,,,,
16300,51.0,0.000012,,,,,,,,
16400,51.3,0.000005,,,,,,,,
16500,51.6,0.000013,,,,,,,,
16600,51.9,0.000018,,,,,,,,
16700,52.2,0.000007,,,,,,,,
16800,52.5,0.000012,,,,,,,,
16900,52.8,0.000005,,,,,,,,
17000,53.2,0.000012,,,,,,,,
17100,53.4,0.000008,,,,,,,,
17200,53.7,0.000013,,,,,,,,
17300,54.0,0.000009,,,,,,,,
