step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,1.5,0.110474,,,,,,,,
200,1.8,0.097837,,,,,,,,
300,2.1,0.024301,,,,,,,,
400,2.4,0.008853,,,,,,,,
500,2.7,0.008085,,,,,,,,
600,3.0,0.008438,,,,,,,,
700,3.3,0.002753,,,,,,,,
800,3.6,0.002326,,,,,,,,
900,4.0,0.002552,,,,,,,,
1000,4.3,0.001352,,,,,,,,
1100,4.6,0.001203,,,,,,,,
1200,4.9,0.001259,,,,,,,,
1300,5.2,0.001019,,,,,,,,
1400,5.5,0.001304,,,,,,,,
1500,5.9,0.000762,,,,,,,,
1600,6.2,0.000326,,,,,,,,
1700,6.5,0.000178,,,,,,,,
1800,6.8,0.000212,,,,,,,,
1900,7.1,0.000093,,,,,,,,
2000,7.4,0.000140,,,,,,,,
2100,7.7,0.000086,,,,,,,,
2200,8.1,0.000168,,,,,,,,
2300,8.4,0.000056,,,,,,,,
2400,8.7,0.000050,,,,,,,,
2500,9.0,0.000043,,,,,,,,
2600,9.3,0.000043,,,,,,,,
2700,9.6,0.000060,,,,,,,,
2800,10.0,0.000045,,,,,,,,
2900,10.3,0.000033,,,,,,,,
3000,10.6,0.000055,,,,,,,,
3100,10.9,0.000066,,,,,,,,
3200,11.2,0.000106,,,,,,,,
3300,11.5,0.000026,,,,,,,,
3400,11.9,0.000035,,,,,,,,
3500,12.2,0.000044,,,,,,,,
3600,12.5,0.000037,,,,,,,,
3700,12.8,0.000085,,,,,,,,
3800,13.1,0.000023,,,,,,,,
3900,13.4,0.000044,,,,,,,,
4000,13.8,0.000058,,,,,,,,
4100,14.1,0.000019,,,,,,,,
4200,14.4,0.000013,,,,,,,,
4300,14.7,0.000014,,,,,,,,
4400,15.0,0.000018,,,,,,,,
4500,15.3,0.000092,,,,,,,,
4600,15.7,0.000019,,,,,,,,
4700,16.0,0.000023,,,,,,,,
4800,16.3,0.000024,,,,,,,,
4900,16.6,0.000019,,,,,,,,
5000,18.5,0.000029,0.000025,2.640815e-01,2.466643e-02,2.011861e-02,0.000000,1.715781e-01,2.439674e-02,1.970130e-02
5100,18.8,0.000021,,,,,,,,
5200,19.1,0.000039,,,,,,,,
5300,19.4,0.000015,,,,,,,,
