step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.107889,,,,,,,,
200,0.9,0.101842,,,,,,,,
300,1.2,0.058697,,,,,,,,
400,1.6,0.033095,,,,,,,,
500,1.9,0.018894,,,,,,,,
600,2.2,0.008099,,,,,,,,
700,2.5,0.005112,,,,,,,,
800,2.8,0.003050,,,,,,,,
900,3.1,0.002633,,,,,,,,
1000,3.5,0.001692,,,,,,,,
1100,3.8,0.001494,,,,,,,,
1200,4.1,0.001654,,,,,,,,
1300,4.4,0.001394,,,,,,,,
1400,4.7,0.001497,,,,,,,,
1500,5.0,0.001481,,,,,,,,
1600,5.3,0.001720,,,,,,,,
1700,5.7,0.001068,,,,,,,,
1800,6.0,0.001521,,,,,,,,
1900,6.3,0.001303,,,,,,,,
2000,6.6,0.001217,,,,,,,,
2100,6.9,0.001319,,,,,,,,
2200,7.2,0.001081,,,,,,,,
2300,7.6,0.001308,,,,,,,,
2400,7.9,0.001437,,,,,,,,
2500,8.2,0.001186,,,,,,,,
2600,8.5,0.001028,,,,,,,,
2700,8.8,0.000632,,,,,,,,
2800,9.1,0.000435,,,,,,,,
2900,9.5,0.000215,,,,,,,,
3000,9.8,0.000182,,,,,,,,
3100,10.1,0.000216,,,,,,,,
3200,10.4,0.000197,,,,,,,,
3300,10.7,0.000167,,,,,,,,
3400,11.0,0.000178,,,,,,,,
3500,11.4,0.000150,,,,,,,,
3600,11.7,0.000151,,,,,,,,
3700,12.0,0.000122,,,,,,,,
3800,12.3,0.000178,,,,,,,,
3900,12.6,0.000141,,,,,,,,
4000,12.9,0.000135,,,,,,,,
4100,13.3,0.000132,,,,,,,,
4200,13.6,0.000151,,,,,,,,
4300,13.9,0.000143,,,,,,,,
4400,14.2,0.000150,,,,,,,,
4500,14.5,0.000108,,,,,,,,
4600,14.8,0.000108,,,,,,,,
4700,15.2,0.000095,,,,,,,,
4800,15.5,0.000095,,,,,,,,
4900,15.8,0.000075,,,,,,,,
5000,17.4,0.000093,0.000197,4.707344e-01,7.403053e-02,6.831017e-02,0.000000,4.413791e-01,7.363570e-02,6.897665e-02
5100,17.7,0.000075,,,,,,,,
5200,18.0,0.000106,,,,,,,,
5300,18.3,0.000078,,,,,,,,
5400,18.7,0.000095,,,,,,,,
5500,19.0,0.000067,,,,,,,,
5600,19.3,0.000040,,,,,,,,
5700,19.6,0.000059,,,,,,,,
5800,19.9,0.000091,,,,,,,,
5900,20.2,0.000057,,,,,,,,
6000,20.6,0.000045,,,,,,,,
6100,20.9,0.000044,,,,,,,,
6200,21.2,0.000050,,,,,,,,
6300,21.5,0.000046,,,,,,,,
6400,21.8,0.000040,,,,,,,,
6500,22.1,0.000052,,,,,,,,
6600,22.5,0.000037,,,,,,,,
6700,22.8,0.000041,,,,,,,,
6800,23.1,0.000053,,,,,,,,
6900,23.4,0.000028,,,,,,,,
7000,23.7,0.000031,,,,,,,,
7100,24.1,0.000064,,,,,,,,
7200,24.4,0.000027,,,,,,,,
7300,24.7,0.000035,,,,,,,,
7400,25.0,0.000036,,,,,,,,
7500,25.3,0.000028,,,,,,,,
7600,25.6,0.000022,,,,,,,,
7700,25.9,0.000132,,,,,,,,
7800,26.2,0.000037,,,,,,,,
7900,26.5,0.000023,,,,,,,,
8000,26.9,0.000046,,,,,,,,
8100,27.2,0.000028,,,,,,,,
8200,27.5,0.000023,,,,,,,,
8300,27.8,0.000037,,,,,,,,
8400,28.1,0.000106,,,,,,,,
8500,28.4,0.000025,,,,,,,,
8600,28.8,0.000038,,,,,,,,
8700,29.1,0.000037,,,,,,,,
8800,29.4,0.000038,,,,,,,,
8900,29.7,0.000017,,,,,,,,
9000,30.0,0.000023,,,,,,,,
9100,30.3,0.000020,,,,,,,,
9200,30.7,0.000021,,,,,,,,
9300,31.0,0.000021,,,,,,,,
