step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,1.5,0.110586,,,,,,,,
200,1.8,0.098524,,,,,,,,
300,2.1,0.032477,,,,,,,,
400,2.5,0.013524,,,,,,,,
500,2.8,0.009796,,,,,,,,
600,3.1,0.007491,,,,,,,,
700,3.4,0.003129,,,,,,,,
800,3.7,0.002045,,,,,,,,
900,4.0,0.001792,,,,,,,,
1000,4.4,0.001665,,,,,,,,
1100,4.7,0.001089,,,,,,,,
1200,5.0,0.001276,,,,,,,,
1300,5.3,0.000299,,,,,,,,
1400,5.6,0.000311,,,,,,,,
1500,5.9,0.000164,,,,,,,,
1600,6.3,0.000204,,,,,,,,
1700,6.6,0.000218,,,,,,,,
1800,6.9,0.000113,,,,,,,,
1900,7.2,0.000138,,,,,,,,
2000,7.5,0.000241,,,,,,,,
2100,7.8,0.000109,,,,,,,,
2200,8.2,0.000112,,,,,,,,
2300,8.5,0.000092,,,,,,,,
2400,8.8,0.000071,,,,,,,,
2500,9.1,0.000062,,,,,,,,
2600,9.4,0.000224,,,,,,,,
2700,9.7,0.000100,,,,,,,,
2800,10.1,0.000063,,,,,,,,
2900,10.4,0.000093,,,,,,,,
3000,10.7,0.000072,,,,,,,,
3100,11.0,0.000068,,,,,,,,
3200,11.3,0.000052,,,,,,,,
3300,11.6,0.000101,,,,,,,,
3400,12.0,0.000054,,,,,,,,
3500,12.3,0.000060,,,,,,,,
3600,12.6,0.000083,,,,,,,,
3700,12.9,0.000107,,,,,,,,
3800,13.2,0.000066,,,,,,,,
3900,13.5,0.000039,,,,,,,,
4000,13.9,0.000083,,,,,,,,
4100,14.2,0.000048,,,,,,,,
4200,14.5,0.000061,,,,,,,,
4300,14.8,0.000067,,,,,,,,
4400,15.1,0.000057,,,,,,,,
4500,15.5,0.000048,,,,,,,,
4600,15.8,0.000048,,,,,,,,
4700,16.1,0.000049,,,,,,,,
4800,16.4,0.000041,,,,,,,,
4900,16.7,0.000060,,,,,,,,
5000,18.6,0.000034,0.000050,3.187176e-01,3.243161e-02,2.402446e-02,0.000000,2.588211e-01,3.189039e-02,2.435237e-02
5100,18.9,0.000107,,,,,,,,
5200,19.2,0.000043,,,,,,,,
5300,19.5,0.000053,,,,,,,,
5400,19.8,0.000050,,,,,,,,
5500,20.2,0.000052,,,,,,,,
5600,20.5,0.000037,,,,,,,,
5700,20.8,0.000047,,,,,,,,
5800,21.1,0.000035,,,,,,,,
5900,21.4,0.000051,,,,,,,,
6000,21.7,0.000053,,,,,,,,
6100,22.1,0.000032,,,,,,,,
6200,22.4,0.000033,,,,,,,,
6300,22.7,0.000070,,,,,,,,
6400,23.0,0.000042,,,,,,,,
6500,23.3,0.000029,,,,,,,,
6600,23.6,0.000046,,,,,,,,
6700,24.0,0.000040,,,,,,,,
6800,24.3,0.000038,,,,,,,,
6900,24.6,0.000024,,,,,,,,
7000,24.9,0.000018,,,,,,,,
