step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.224065,,,,,,,,
200,0.8,0.130311,,,,,,,,
300,1.1,0.082737,,,,,,,,
400,1.4,0.078258,,,,,,,,
500,1.7,0.010514,,,,,,,,
600,2.0,0.001159,,,,,,,,
700,2.3,0.000354,,,,,,,,
800,2.6,0.000212,,,,,,,,
900,2.9,0.000160,,,,,,,,
1000,3.2,0.000244,,,,,,,,
1100,3.5,0.000086,,,,,,,,
1200,3.8,0.000089,,,,,,,,
1300,4.1,0.000183,,,,,,,,
1400,4.4,0.000071,,,,,,,,
1500,4.6,0.000113,,,,,,,,
1600,4.9,0.000058,,,,,,,,
1700,5.2,0.000082,,,,,,,,
1800,5.5,0.000097,,,,,,,,
1900,5.8,0.000039,,,,,,,,
2000,6.1,0.000037,,,,,,,,
2100,6.4,0.000034,,,,,,,,
2200,6.7,0.000040,,,,,,,,
2300,6.9,0.000027,,,,,,,,
2400,7.2,0.000063,,,,,,,,
2500,7.5,0.000041,,,,,,,,
2600,7.8,0.000103,,,,,,,,
2700,8.1,0.000036,,,,,,,,
2800,8.4,0.000061,,,,,,,,
2900,8.7,0.000064,,,,,,,,
3000,9.0,0.000025,,,,,,,,
3100,9.2,0.000025,,,,,,,,
3200,9.5,0.000051,,,,,,,,
3300,9.8,0.000086,,,,,,,,
3400,10.1,0.000040,,,,,,,,
3500,10.4,0.000034,,,,,,,,
3600,10.6,0.000027,,,,,,,,
3700,10.9,0.000025,,,,,,,,
3800,11.2,0.000022,,,,,,,,
3900,11.5,0.000033,,,,,,,,
4000,11.8,0.000033,,,,,,,,
4100,12.1,0.000036,,,,,,,,
4200,12.4,0.000035,,,,,,,,
4300,12.7,0.000032,,,,,,,,
4400,13.0,0.000018,,,,,,,,
4500,13.3,0.000019,,,,,,,,
4600,13.5,0.000018,,,,,,,,
4700,13.8,0.000025,,,,,,,,
4800,14.1,0.000031,,,,,,,,
4900,14.3,0.000034,,,,,,,,
5000,15.9,0.000035,0.000050,2.005455e+00,5.878923e-01,5.326405e-01,0.000000,1.992602e+00,5.735325e-01,5.232302e-01
5100,16.1,0.000019,,,,,,,,
5200,16.4,0.000027,,,,,,,,
5300,16.7,0.000025,,,,,,,,
5400,17.0,0.000026,,,,,,,,
5500,17.3,0.000037,,,,,,,,
5600,17.6,0.000022,,,,,,,,
5700,17.8,0.000037,,,,,,,,
5800,18.1,0.000041,,,,,,,,
5900,18.4,0.000020,,,,,,,,
6000,18.7,0.000022,,,,,,,,
6100,19.0,0.000021,,,,,,,,
6200,19.3,0.000021,,,,,,,,
6300,19.6,0.000022,,,,,,,,
6400,19.9,0.000033,,,,,,,,
6500,20.1,0.000028,,,,,,,,
6600,20.4,0.000027,,,,,,,,
6700,20.7,0.000022,,,,,,,,
6800,21.0,0.000028,,,,,,,,
6900,21.3,0.000022,,,,,,,,
7000,21.6,0.000028,,,,,,,,
7100,21.9,0.000020,,,,,,,,
7200,22.2,0.000022,,,,,,,,
7300,22.5,0.000027,,,,,,,,
7400,22.7,0.000028,,,,,,,,
7500,23.0,0.000020,,,,,,,,
7600,23.3,0.000016,,,,,,,,
7700,23.6,0.000030,,,,,,,,
7800,23.9,0.000021,,,,,,,,
7900,24.2,0.000018,,,,,,,,
8000,24.5,0.000026,,,,,,,,
8100,24.8,0.000022,,,,,,,,
8200,25.0,0.000018,,,,,,,,
8300,25.3,0.000027,,,,,,,,
8400,25.6,0.000025,,,,,,,,
8500,25.9,0.000023,,,,,,,,
8600,26.2,0.000024,,,,,,,,
8700,26.5,0.000022,,,,,,,,
8800,26.8,0.000019,,,,,,,,
8900,27.1,0.000019,,,,,,,,
9000,27.4,0.000036,,,,,,,,
9100,27.7,0.000019,,,,,,,,
9200,28.0,0.000025,,,,,,,,
9300,28.3,0.000041,,,,,,,,
9400,28.6,0.000020,,,,,,,,
9500,28.9,0.000020,,,,,,,,
9600,29.2,0.000020,,,,,,,,
9700,29.5,0.000033,,,,,,,,
9800,29.7,0.000023,,,,,,,,
9900,30.0,0.000031,,,,,,,,
10000,31.4,0.000026,0.000024,1.507163e+00,3.953879e-01,3.435411e-01,0.000000,1.376416e+00,3.710697e-01,3.233235e-01
10100,31.7,0.000023,,,,,,,,
10200,31.9,0.000019,,,,,,,,
10300,32.2,0.000023,,,,,,,,
10400,32.5,0.000023,,,,,,,,
10500,32.7,0.000026,,,,,,,,
10600,33.0,0.000016,,,,,,,,
10700,33.3,0.000030,,,,,,,,
10800,33.6,0.000029,,,,,,,,
10900,33.9,0.000019,,,,,,,,
11000,34.1,0.000026,,,,,,,,
11100,34.4,0.000021,,,,,,,,
11200,34.7,0.000024,,,,,,,,
11300,35.0,0.000026,,,,,,,,
11400,35.3,0.000022,,,,,,,,
11500,35.6,0.000023,,,,,,,,
11600,35.8,0.000017,,,,,,,,
11700,36.1,0.000021,,,,,,,,
11800,36.4,0.000023,,,,,,,,
11900,36.6,0.000017,,,,,,,,
12000,36.9,0.000039,,,,,,,,
12100,37.2,0.000027,,,,,,,,
12200,37.5,0.000019,,,,,,,,
12300,37.8,0.000022,,,,,,,,
12400,38.1,0.000027,,,,,,,,
12500,38.4,0.000018,,,,,,,,
12600,38.6,0.000021,,,,,,,,
12700,38.9,0.000017,,,,,,,,
12800,39.2,0.000019,,,,,,,,
12900,39.5,0.000028,,,,,,,,
13000,39.8,0.000022,,,,,,,,
13100,40.1,0.000015,,,,,,,,
13200,40.4,0.000028,,,,,,,,
13300,40.7,0.000019,,,,,,,,
13400,40.9,0.000018,,,,,,,,
13500,41.2,0.000022,,,,,,,,
13600,41.5,0.000021,,,,,,,,
13700,41.8,0.000020,,,,,,,,
13800,42.1,0.000032,,,,,,,,
13900,42.4,0.000023,,,,,,,,
14000,42.7,0.000019,,,,,,,,
14100,43.0,0.000022,,,,,,,,
14200,43.3,0.000016,,,,,,,,
14300,43.5,0.000015,,,,,,,,
14400,43.8,0.000025,,,,,,,,
14500,44.1,0.000020,,,,,,,,
14600,44.4,0.000022,,,,,,,,
14700,44.7,0.000022,,,,,,,,
14800,45.0,0.000018,,,,,,,,
14900,45.3,0.000019,,,,,,,,
15000,46.7,0.000039,0.000023,1.543025e+00,3.880553e-01,3.300064e-01,0.000000,1.413615e+00,3.641443e-01,3.125581e-01
15100,46.9,0.000028,,,,,,,,
15200,47.2,0.000022,,,,,,,,
15300,47.5,0.000017,,,,,,,,
15400,47.8,0.000018,,,,,,,,
15500,48.0,0.000021,,,,,,,,
15600,48.3,0.000058,,,,,,,,
15700,48.6,0.000017,,,,,,,,
15800,48.9,0.000019,,,,,,,,
15900,49.2,0.000023,,,,,,,,
16000,49.5,0.000017,,,,,,,,
16100,49.8,0.000020,,,,,,,,
16200,50.1,0.000021,,,,,,,,
16300,50.4,0.000017,,,,,,,,
16400,50.7,0.000018,,,,,,,,
16500,50.9,0.000028,,,,,,,,
16600,51.2,0.000016,,,,,,,,
16700,51.5,0.000017,,,,,,,,
16800,51.8,0.000019,,,,,,,,
16900,52.1,0.000016,,,,,,,,
17000,52.4,0.000019,,,,,,,,
17100,52.7,0.000020,,,,,,,,
17200,53.0,0.000024,,,,,,,,
17300,53.3,0.000022,,,,,,,,
17400,53.6,0.000022,,,,,,,,
17500,53.9,0.000022,,,,,,,,
17600,54.2,0.000024,,,,,,,,
17700,54.5,0.000021,,,,,,,,
17800,54.8,0.000035,,,,,,,,
17900,55.0,0.000020,,,,,,,,
18000,55.3,0.000035,,,,,,,,
18100,55.6,0.000028,,,,,,,,
18200,55.9,0.000018,,,,,,,,
18300,56.2,0.000019,,,,,,,,
18400,56.5,0.000024,,,,,,,,
18500,56.8,0.000020,,,,,,,,
18600,57.1,0.000018,,,,,,,,
18700,57.4,0.000015,,,,,,,,
18800,57.7,0.000020,,,,,,,,
18900,58.0,0.000017,,,,,,,,
19000,58.3,0.000020,,,,,,,,
19100,58.6,0.000015,,,,,,,,
19200,58.9,0.000017,,,,,,,,
19300,59.2,0.000024,,,,,,,,
19400,59.5,0.000031,,,,,,,,
19500,59.8,0.000020,,,,,,,,
19600,60.1,0.000017,,,,,,,,
19700,60.4,0.000022,,,,,,,,
19800,60.7,0.000019,,,,,,,,
19900,60.9,0.000019,,,,,,,,
20000,62.3,0.000023,0.000028,1.528518e+00,4.262962e-01,3.706339e-01,0.000000,1.445824e+00,4.053002e-01,3.558193e-01
20100,62.6,0.000021,,,,,,,,
20200,62.8,0.000024,,,,,,,,
20300,63.1,0.000018,,,,,,,,
20400,63.4,0.000022,,,,,,,,
20500,63.6,0.000023,,,,,,,,
20600,63.9,0.000019,,,,,,,,
20700,64.2,0.000019,,,,,,,,
20800,64.5,0.000021,,,,,,,,
20900,64.8,0.000019,,,,,,,,
21000,65.1,0.000022,,,,,,,,
21100,65.4,0.000026,,,,,,,,
21200,65.6,0.000040,,,,,,,,
21300,65.9,0.000030,,,,,,,,
21400,66.2,0.000025,,,,,,,,
21500,66.5,0.000019,,,,,,,,
21600,66.7,0.000018,,,,,,,,
21700,67.0,0.000020,,,,,,,,
21800,67.3,0.000017,,,,,,,,
21900,67.6,0.000021,,,,,,,,
22000,67.9,0.000028,,,,,,,,
22100,68.2,0.000018,,,,,,,,
22200,68.5,0.000026,,,,,,,,
22300,68.7,0.000035,,,,,,,,
22400,69.0,0.000016,,,,,,,,
22500,69.3,0.000021,,,,,,,,
22600,69.6,0.000019,,,,,,,,
22700,69.9,0.000017,,,,,,,,
22800,70.2,0.000023,,,,,,,,
22900,70.5,0.000023,,,,,,,,
23000,70.8,0.000023,,,,,,,,
23100,71.0,0.000016,,,,,,,,
23200,71.3,0.000025,,,,,,,,
23300,71.6,0.000016,,,,,,,,
23400,71.9,0.000017,,,,,,,,
23500,72.2,0.000017,,,,,,,,
23600,72.5,0.000023,,,,,,,,
23700,72.8,0.000018,,,,,,,,
23800,73.1,0.000025,,,,,,,,
23900,73.3,0.000022,,,,,,,,
24000,73.6,0.000018,,,,,,,,
24100,73.9,0.000018,,,,,,,,
24200,74.2,0.000016,,,,,,,,
24300,74.5,0.000016,,,,,,,,
24400,74.8,0.000022,,,,,,,,
24500,75.1,0.000018,,,,,,,,
24600,75.4,0.000018,,,,,,,,
24700,75.7,0.000018,,,,,,,,
24800,75.9,0.000022,,,,,,,,
24900,76.2,0.000024,,,,,,,,
25000,77.6,0.000021,0.000020,1.526993e+00,3.511629e-01,2.843454e-01,0.000000,1.437142e+00,3.254037e-01,2.651868e-01
25100,77.9,0.000017,,,,,,,,
25200,78.1,0.000018,,,,,,,,
25300,78.4,0.000022,,,,,,,,
25400,78.7,0.000018,,,,,,,,
25500,78.9,0.000025,,,,,,,,
25600,79.2,0.000019,,,,,,,,
25700,79.5,0.000021,,,,,,,,
25800,79.8,0.000018,,,,,,,,
25900,80.1,0.000019,,,,,,,,
26000,80.4,0.000015,,,,,,,,
26100,80.7,0.000020,,,,,,,,
26200,81.0,0.000022,,,,,,,,
26300,81.3,0.000019,,,,,,,,
26400,81.6,0.000015,,,,,,,,
26500,81.8,0.000018,,,,,,,,
26600,82.1,0.000023,,,,,,,,
26700,82.4,0.000015,,,,,,,,
26800,82.7,0.000017,,,,,,,,
26900,83.0,0.000016,,,,,,,,
27000,83.3,0.000024,,,,,,,,
27100,83.6,0.000022,,,,,,,,
27200,83.9,0.000033,,,,,,,,
27300,84.1,0.000018,,,,,,,,
27400,84.4,0.000022,,,,,,,,
27500,84.7,0.000016,,,,,,,,
27600,85.0,0.000015,,,,,,,,
27700,85.2,0.000019,,,,,,,,
27800,85.5,0.000025,,,,,,,,
27900,85.8,0.000017,,,,,,,,
28000,86.1,0.000017,,,,,,,,
28100,86.4,0.000017,,,,,,,,
28200,86.7,0.000019,,,,,,,,
28300,86.9,0.000021,,,,,,,,
28400,87.2,0.000015,,,,,,,,
28500,87.5,0.000018,,,,,,,,
28600,87.8,0.000020,,,,,,,,
28700,88.1,0.000021,,,,,,,,
28800,88.4,0.000024,,,,,,,,
28900,88.6,0.000020,,,,,,,,
29000,88.9,0.000021,,,,,,,,
29100,89.2,0.000021,,,,,,,,
29200,89.5,0.000023,,,,,,,,
29300,89.8,0.000022,,,,,,,,
29400,90.1,0.000021,,,,,,,,
29500,90.3,0.000015,,,,,,,,
29600,90.6,0.000017,,,,,,,,
29700,90.9,0.000016,,,,,,,,
29800,91.2,0.000017,,,,,,,,
29900,91.5,0.000015,,,,,,,,
30000,92.9,0.000018,0.000019,1.601390e+00,3.489791e-01,2.966394e-01,0.000000,1.419182e+00,3.230935e-01,2.768410e-01
30100,93.1,0.000016,,,,,,,,
30200,93.4,0.000016,,,,,,,,
30300,93.7,0.000019,,,,,,,,
30400,94.0,0.000018,,,,,,,,
30500,94.3,0.000018,,,,,,,,
30600,94.6,0.000014,,,,,,,,
30700,94.9,0.000022,,,,,,,,
30800,95.2,0.000019,,,,,,,,
30900,95.5,0.000019,,,,,,,,
31000,95.7,0.000020,,,,,,,,
31100,96.0,0.000017,,,,,,,,
31200,96.3,0.000021,,,,,,,,
31300,96.6,0.000020,,,,,,,,
31400,96.9,0.000017,,,,,,,,
31500,97.2,0.000022,,,,,,,,
31600,97.5,0.000016,,,,,,,,
31700,97.8,0.000019,,,,,,,,
31800,98.1,0.000015,,,,,,,,
31900,98.4,0.000013,,,,,,,,
32000,98.7,0.000023,,,,,,,,
32100,99.0,0.000027,,,,,,,,
32200,99.2,0.000018,,,,,,,,
32300,99.5,0.000019,,,,,,,,
32400,99.7,0.000020,,,,,,,,
32500,99.9,0.000021,,,,,,,,
32600,100.2,0.000028,,,,,,,,
32700,100.4,0.000020,,,,,,,,
32800,100.7,0.000023,,,,,,,,
32900,100.9,0.000019,,,,,,,,
33000,101.2,0.000016,,,,,,,,
33100,101.4,0.000015,,,,,,,,
33200,101.7,0.000020,,,,,,,,
33300,101.9,0.000016,,,,,,,,
33400,102.2,0.000017,,,,,,,,
33500,102.5,0.000019,,,,,,,,
33600,102.7,0.000018,,,,,,,,
33700,103.0,0.000017,,,,,,,,
33800,103.3,0.000015,,,,,,,,
33900,103.6,0.000019,,,,,,,,
34000,103.9,0.000016,,,,,,,,
34100,104.2,0.000017,,,,,,,,
34200,104.5,0.000022,,,,,,,,
34300,104.8,0.000025,,,,,,,,
34400,105.1,0.000017,,,,,,,,
34500,105.3,0.000017,,,,,,,,
34600,105.6,0.000018,,,,,,,,
34700,105.9,0.000017,,,,,,,,
34800,106.2,0.000018,,,,,,,,
34900,106.5,0.000019,,,,,,,,
35000,107.9,0.000018,0.000019,1.589566e+00,3.418385e-01,2.768205e-01,0.000000,1.476341e+00,3.165580e-01,2.580320e-01
35100,108.1,0.000016,,,,,,,,
35200,108.4,0.000016,,,,,,,,
35300,108.7,0.000017,,,,,,,,
35400,109.0,0.000018,,,,,,,,
35500,109.2,0.000015,,,,,,,,
35600,109.5,0.000029,,,,,,,,
35700,109.8,0.000018,,,,,,,,
35800,110.1,0.000018,,,,,,,,
35900,110.4,0.000014,,,,,,,,
36000,110.6,0.000013,,,,,,,,
36100,110.9,0.000017,,,,,,,,
36200,111.2,0.000018,,,,,,,,
36300,111.5,0.000019,,,,,,,,
36400,111.8,0.000017,,,,,,,,
36500,112.0,0.000018,,,,,,,,
36600,112.3,0.000014,,,,,,,,
36700,112.5,0.000015,,,,,,,,
36800,112.8,0.000026,,,,,,,,
36900,113.1,0.000022,,,,,,,,
37000,113.4,0.000017,,,,,,,,
37100,113.7,0.000027,,,,,,,,
37200,114.0,0.000015,,,,,,,,
37300,114.3,0.000017,,,,,,,,
37400,114.6,0.000017,,,,,,,,
37500,114.8,0.000016,,,,,,,,
37600,115.1,0.000026,,,,,,,,
37700,115.4,0.000024,,,,,,,,
37800,115.7,0.000017,,,,,,,,
37900,116.0,0.000014,,,,,,,,
38000,116.3,0.000015,,,,,,,,
38100,116.6,0.000017,,,,,,,,
38200,116.9,0.000024,,,,,,,,
38300,117.2,0.000014,,,,,,,,
38400,117.5,0.000017,,,,,,,,
38500,117.8,0.000018,,,,,,,,
38600,118.1,0.000016,,,,,,,,
38700,118.4,0.000019,,,,,,,,
38800,118.6,0.000016,,,,,,,,
38900,118.9,0.000023,,,,,,,,
39000,119.2,0.000018,,,,,,,,
39100,119.5,0.000014,,,,,,,,
39200,119.8,0.000017,,,,,,,,
39300,120.1,0.000017,,,,,,,,
39400,120.4,0.000017,,,,,,,,
39500,120.7,0.000013,,,,,,,,
39600,121.0,0.000013,,,,,,,,
39700,121.3,0.000019,,,,,,,,
39800,121.6,0.000020,,,,,,,,
39900,121.9,0.000020,,,,,,,,
40000,123.3,0.000019,0.000018,1.554179e+00,3.324560e-01,2.738807e-01,0.000000,1.469710e+00,3.110812e-01,2.585430e-01
40100,123.5,0.000017,,,,,,,,
40200,123.8,0.000021,,,,,,,,
40300,124.1,0.000016,,,,,,,,
40400,124.4,0.000024,,,,,,,,
40500,124.6,0.000016,,,,,,,,
40600,124.9,0.000015,,,,,,,,
40700,125.2,0.000013,,,,,,,,
40800,125.5,0.000012,,,,,,,,
40900,125.8,0.000018,,,,,,,,
41000,126.1,0.000014,,,,,,,,
41100,126.4,0.000016,,,,,,,,
41200,126.7,0.000017,,,,,,,,
41300,126.9,0.000016,,,,,,,,
41400,127.2,0.000014,,,,,,,,
41500,127.5,0.000013,,,,,,,,
41600,127.8,0.000016,,,,,,,,
41700,128.1,0.000018,,,,,,,,
41800,128.3,0.000013,,,,,,,,
41900,128.6,0.000014,,,,,,,,
42000,128.9,0.000015,,,,,,,,
42100,129.2,0.000014,,,,,,,,
42200,129.5,0.000015,,,,,,,,
42300,129.8,0.000026,,,,,,,,
42400,130.1,0.000015,,,,,,,,
42500,130.4,0.000017,,,,,,,,
42600,130.6,0.000017,,,,,,,,
42700,130.9,0.000015,,,,,,,,
42800,131.2,0.000017,,,,,,,,
42900,131.4,0.000013,,,,,,,,
43000,131.7,0.000019,,,,,,,,
43100,132.0,0.000020,,,,,,,,
43200,132.3,0.000014,,,,,,,,
43300,132.6,0.000013,,,,,,,,
43400,132.9,0.000015,,,,,,,,
43500,133.1,0.000013,,,,,,,,
43600,133.4,0.000013,,,,,,,,
43700,133.7,0.000014,,,,,,,,
43800,134.0,0.000016,,,,,,,,
43900,134.3,0.000013,,,,,,,,
44000,134.6,0.000016,,,,,,,,
44100,134.9,0.000013,,,,,,,,
44200,135.2,0.000013,,,,,,,,
44300,135.5,0.000013,,,,,,,,
44400,135.8,0.000013,,,,,,,,
44500,136.0,0.000021,,,,,,,,
44600,136.2,0.000012,,,,,,,,
44700,136.5,0.000014,,,,,,,,
44800,136.8,0.000018,,,,,,,,
44900,137.1,0.000015,,,,,,,,
45000,138.5,0.000013,0.000013,1.533152e+00,2.832456e-01,2.288885e-01,0.000000,1.419792e+00,2.631153e-01,2.148086e-01
45100,138.7,0.000016,,,,,,,,
45200,139.0,0.000012,,,,,,,,
45300,139.3,0.000015,,,,,,,,
45400,139.5,0.000015,,,,,,,,
45500,139.8,0.000020,,,,,,,,
45600,140.1,0.000022,,,,,,,,
45700,140.4,0.000011,,,,,,,,
45800,140.7,0.000014,,,,,,,,
45900,141.0,0.000017,,,,,,,,
46000,141.3,0.000012,,,,,,,,
46100,141.5,0.000014,,,,,,,,
46200,141.8,0.000011,,,,,,,,
46300,142.1,0.000014,,,,,,,,
46400,142.4,0.000010,,,,,,,,
46500,142.7,0.000011,,,,,,,,
46600,143.0,0.000016,,,,,,,,
46700,143.3,0.000014,,,,,,,,
46800,143.6,0.000023,,,,,,,,
