step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.362609,,,,,,,,
200,0.9,0.333759,,,,,,,,
300,1.2,0.308382,,,,,,,,
400,1.5,0.295400,,,,,,,,
500,1.9,0.209066,,,,,,,,
600,2.2,0.065869,,,,,,,,
700,2.5,0.041846,,,,,,,,
800,2.8,0.037208,,,,,,,,
900,3.1,0.034624,,,,,,,,
1000,3.4,0.031992,,,,,,,,
1100,3.8,0.032257,,,,,,,,
1200,4.1,0.035142,,,,,,,,
1300,4.4,0.030354,,,,,,,,
1400,4.7,0.026943,,,,,,,,
1500,5.0,0.033220,,,,,,,,
1600,5.4,0.025771,,,,,,,,
1700,5.7,0.030947,,,,,,,,
1800,6.0,0.029967,,,,,,,,
1900,6.3,0.025174,,,,,,,,
2000,6.6,0.030791,,,,,,,,
2100,7.0,0.029676,,,,,,,,
2200,7.3,0.027681,,,,,,,,
2300,7.6,0.028805,,,,,,,,
2400,7.9,0.024986,,,,,,,,
2500,8.2,0.023777,,,,,,,,
2600,8.5,0.023377,,,,,,,,
2700,8.8,0.021172,,,,,,,,
2800,9.0,0.015788,,,,,,,,
2900,9.3,0.015348,,,,,,,,
3000,9.6,0.011865,,,,,,,,
3100,9.9,0.012402,,,,,,,,
3200,10.2,0.008295,,,,,,,,
3300,10.5,0.009176,,,,,,,,
3400,10.8,0.009666,,,,,,,,
3500,11.1,0.008203,,,,,,,,
3600,11.4,0.009502,,,,,,,,
3700,11.7,0.006400,,,,,,,,
3800,12.0,0.007757,,,,,,,,
3900,12.3,0.006110,,,,,,,,
4000,12.7,0.006171,,,,,,,,
4100,13.0,0.008013,,,,,,,,
4200,13.3,0.006941,,,,,,,,
4300,13.6,0.006150,,,,,,,,
4400,13.9,0.005360,,,,,,,,
4500,14.2,0.007157,,,,,,,,
4600,14.5,0.004991,,,,,,,,
4700,14.8,0.006704,,,,,,,,
4800,15.1,0.005268,,,,,,,,
4900,15.4,0.011418,,,,,,,,
5000,17.1,0.004057,0.004437,3.991083e-01,2.788003e-02,2.127414e-02,0.000000,3.913236e-01,2.749937e-02,2.081092e-02
5100,17.3,0.005061,,,,,,,,
5200,17.6,0.004356,,,,,,,,
5300,18.0,0.006441,,,,,,,,
5400,18.3,0.005607,,,,,,,,
5500,18.6,0.005406,,,,,,,,
5600,18.9,0.006274,,,,,,,,
5700,19.2,0.004558,,,,,,,,
5800,19.5,0.005786,,,,,,,,
5900,19.8,0.004732,,,,,,,,
6000,20.1,0.005140,,,,,,,,
6100,20.4,0.007372,,,,,,,,
6200,20.7,0.004315,,,,,,,,
6300,21.0,0.006237,,,,,,,,
6400,21.3,0.007222,,,,,,,,
6500,21.6,0.004381,,,,,,,,
6600,21.9,0.006198,,,,,,,,
6700,22.2,0.007727,,,,,,,,
6800,22.5,0.009509,,,,,,,,
6900,22.8,0.005251,,,,,,,,
7000,23.2,0.006029,,,,,,,,
7100,23.5,0.004915,,,,,,,,
7200,23.8,0.004700,,,,,,,,
7300,24.1,0.003975,,,,,,,,
7400,24.4,0.005458,,,,,,,,
7500,24.7,0.006809,,,,,,,,
7600,25.0,0.005621,,,,,,,,
7700,25.3,0.004258,,,,,,,,
7800,25.6,0.004637,,,,,,,,
7900,25.9,0.005207,,,,,,,,
8000,26.2,0.006410,,,,,,,,
8100,26.5,0.005666,,,,,,,,
8200,26.8,0.005234,,,,,,,,
8300,27.1,0.003796,,,,,,,,
8400,27.4,0.003478,,,,,,,,
8500,27.7,0.003281,,,,,,,,
8600,27.9,0.006865,,,,,,,,
8700,28.3,0.003895,,,,,,,,
8800,28.5,0.003815,,,,,,,,
8900,28.8,0.005271,,,,,,,,
9000,29.1,0.006852,,,,,,,,
9100,29.4,0.003757,,,,,,,,
9200,29.7,0.003789,,,,,,,,
9300,30.0,0.002922,,,,,,,,
9400,30.3,0.004227,,,,,,,,
9500,30.6,0.009706,,,,,,,,
9600,30.9,0.004920,,,,,,,,
9700,31.1,0.003876,,,,,,,,
9800,31.5,0.006783,,,,,,,,
9900,31.7,0.004255,,,,,,,,
10000,33.1,0.006889,0.004141,3.647612e-01,2.601975e-02,2.221279e-02,0.000000,3.603321e-01,2.564351e-02,2.215626e-02
10100,33.4,0.007313,,,,,,,,
10200,33.8,0.007911,,,,,,,,
10300,34.1,0.004065,,,,,,,,
10400,34.4,0.004845,,,,,,,,
10500,34.7,0.003889,,,,,,,,
10600,35.0,0.002589,,,,,,,,
10700,35.4,0.004798,,,,,,,,
10800,35.7,0.003534,,,,,,,,
10900,36.0,0.003532,,,,,,,,
11000,36.3,0.004224,,,,,,,,
11100,36.6,0.002970,,,,,,,,
11200,37.0,0.002703,,,,,,,,
11300,37.3,0.002872,,,,,,,,
11400,37.6,0.005127,,,,,,,,
11500,37.9,0.005558,,,,,,,,
11600,38.2,0.003072,,,,,,,,
11700,38.5,0.003223,,,,,,,,
11800,38.9,0.002713,,,,,,,,
11900,39.2,0.004229,,,,,,,,
12000,39.5,0.004834,,,,,,,,
12100,39.8,0.004747,,,,,,,,
12200,40.1,0.005386,,,,,,,,
12300,40.4,0.003242,,,,,,,,
12400,40.7,0.002955,,,,,,,,
12500,41.1,0.005872,,,,,,,,
12600,41.4,0.002969,,,,,,,,
12700,41.7,0.004314,,,,,,,,
12800,42.0,0.002695,,,,,,,,
12900,42.3,0.004277,,,,,,,,
13000,42.7,0.002649,,,,,,,,
13100,43.0,0.003078,,,,,,,,
13200,43.3,0.003021,,,,,,,,
13300,43.6,0.002694,,,,,,,,
13400,43.9,0.002930,,,,,,,,
