step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.5,0.253735,,,,,,,,
200,0.8,0.164595,,,,,,,,
300,1.1,0.111099,,,,,,,,
400,1.4,0.106937,,,,,,,,
500,1.7,0.108227,,,,,,,,
600,1.9,0.110172,,,,,,,,
700,2.2,0.105785,,,,,,,,
800,2.5,0.111982,,,,,,,,
900,2.8,0.109297,,,,,,,,
1000,3.1,0.113343,,,,,,,,
1100,3.4,0.108449,,,,,,,,
1200,3.7,0.110210,,,,,,,,
1300,4.0,0.100276,,,,,,,,
1400,4.3,0.109163,,,,,,,,
1500,4.6,0.109649,,,,,,,,
1600,4.9,0.102760,,,,,,,,
1700,5.1,0.107128,,,,,,,,
1800,5.4,0.083296,,,,,,,,
1900,5.7,0.067630,,,,,,,,
2000,6.0,0.057829,,,,,,,,
2100,6.3,0.066177,,,,,,,,
2200,6.6,0.069388,,,,,,,,
2300,6.9,0.068110,,,,,,,,
2400,7.1,0.057944,,,,,,,,
2500,7.4,0.042626,,,,,,,,
2600,7.7,0.047149,,,,,,,,
2700,7.9,0.057190,,,,,,,,
2800,8.2,0.049280,,,,,,,,
2900,8.5,0.057960,,,,,,,,
3000,8.8,0.056791,,,,,,,,
3100,9.1,0.053799,,,,,,,,
3200,9.4,0.045313,,,,,,,,
3300,9.7,0.039154,,,,,,,,
3400,10.0,0.049012,,,,,,,,
3500,10.3,0.035868,,,,,,,,
3600,10.5,0.046777,,,,,,,,
3700,10.8,0.019823,,,,,,,,
3800,11.1,0.034888,,,,,,,,
3900,11.4,0.040881,,,,,,,,
4000,11.7,0.030606,,,,,,,,
4100,12.0,0.032996,,,,,,,,
4200,12.3,0.025663,,,,,,,,
4300,12.6,0.023254,,,,,,,,
4400,12.8,0.029606,,,,,,,,
4500,13.1,0.031270,,,,,,,,
4600,13.4,0.021584,,,,,,,,
4700,13.7,0.032795,,,,,,,,
4800,14.0,0.030580,,,,,,,,
4900,14.3,0.033417,,,,,,,,
5000,15.8,0.035066,0.030801,5.565280e+00,6.516629e-01,3.903432e-01,0.000000,5.563201e+00,6.401354e-01,3.786989e-01
5100,16.1,0.028015,,,,,,,,
5200,16.4,0.024767,,,,,,,,
5300,16.7,0.035303,,,,,,,,
5400,17.0,0.030401,,,,,,,,
5500,17.2,0.024072,,,,,,,,
5600,17.5,0.025045,,,,,,,,
5700,17.8,0.032198,,,,,,,,
5800,18.1,0.026463,,,,,,,,
5900,18.4,0.037174,,,,,,,,
6000,18.7,0.029246,,,,,,,,
6100,19.0,0.031102,,,,,,,,
6200,19.3,0.018926,,,,,,,,
6300,19.6,0.027779,,,,,,,,
6400,19.8,0.024206,,,,,,,,
6500,20.1,0.034632,,,,,,,,
6600,20.4,0.033645,,,,,,,,
6700,20.7,0.038932,,,,,,,,
6800,21.0,0.027870,,,,,,,,
6900,21.3,0.027567,,,,,,,,
7000,21.6,0.027309,,,,,,,,
7100,21.9,0.045472,,,,,,,,
