step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.110627,,,,,,,,
200,0.8,0.104097,,,,,,,,
300,1.1,0.002150,,,,,,,,
400,1.4,0.001540,,,,,,,,
500,1.6,0.000971,,,,,,,,
600,2.0,0.000275,,,,,,,,
700,2.2,0.000235,,,,,,,,
800,2.5,0.000260,,,,,,,,
900,2.8,0.000195,,,,,,,,
1000,3.0,0.000073,,,,,,,,
1100,3.3,0.000160,,,,,,,,
1200,3.6,0.000097,,,,,,,,
1300,3.9,0.000156,,,,,,,,
1400,4.2,0.000063,,,,,,,,
1500,4.4,0.000035,,,,,,,,
1600,4.7,0.000068,,,,,,,,
1700,5.0,0.000095,,,,,,,,
1800,5.2,0.000083,,,,,,,,
1900,5.5,0.000038,,,,,,,,
2000,5.8,0.000055,,,,,,,,
2100,6.1,0.000038,,,,,,,,
2200,6.4,0.000057,,,,,,,,
2300,6.6,0.000022,,,,,,,,
2400,6.9,0.000034,,,,,,,,
2500,7.2,0.000024,,,,,,,,
2600,7.5,0.000046,,,,,,,,
2700,7.8,0.000029,,,,,,,,
2800,8.0,0.000029,,,,,,,,
2900,8.3,0.000047,,,,,,,,
3000,8.6,0.000013,,,,,,,,
3100,8.9,0.000057,,,,,,,,
3200,9.2,0.000019,,,,,,,,
3300,9.5,0.000018,,,,,,,,
3400,9.8,0.000030,,,,,,,,
3500,10.0,0.000021,,,,,,,,
3600,10.3,0.000037,,,,,,,,
3700,10.6,0.000023,,,,,,,,
3800,10.8,0.000058,,,,,,,,
3900,11.1,0.000024,,,,,,,,
4000,11.4,0.000010,,,,,,,,
4100,11.7,0.000024,,,,,,,,
4200,11.9,0.000016,,,,,,,,
4300,12.2,0.000009,,,,,,,,
4400,12.5,0.000010,,,,,,,,
4500,12.8,0.000061,,,,,,,,
4600,13.0,0.000015,,,,,,,,
4700,13.3,0.000019,,,,,,,,
4800,13.6,0.000032,,,,,,,,
4900,13.9,0.000004,,,,,,,,
5000,15.6,0.000015,0.000019,2.125822e-01,2.194188e-02,1.945576e-02,0.000000,1.834911e-01,2.274868e-02,2.078676e-02
5100,15.8,0.000012,,,,,,,,
5200,16.1,0.000012,,,,,,,,
5300,16.4,0.000018,,,,,,,,
5400,16.7,0.000010,,,,,,,,
5500,16.9,0.000035,,,,,,,,
5600,17.2,0.000004,,,,,,,,
5700,17.5,0.000004,,,,,,,,
5800,17.7,0.000005,,,,,,,,
5900,18.1,0.000013,,,,,,,,
6000,18.4,0.000019,,,,,,,,
6100,18.7,0.000024,,,,,,,,
6200,18.9,0.000006,,,,,,,,
6300,19.2,0.000011,,,,,,,,
6400,19.5,0.000016,,,,,,,,
6500,19.8,0.000017,,,,,,,,
6600,20.1,0.000010,,,,,,,,
6700,20.3,0.000017,,,,,,,,
6800,20.6,0.000025,,,,,,,,
6900,20.9,0.000007,,,,,,,,
7000,21.2,0.000009,,,,,,,,
7100,21.5,0.000008,,,,,,,,
7200,21.7,0.000009,,,,,,,,
7300,22.0,0.000007,,,,,,,,
7400,22.3,0.000004,,,,,,,,
7500,22.5,0.000012,,,,,,,,
7600,22.8,0.000006,,,,,,,,
7700,23.1,0.000020,,,,,,,,
7800,23.4,0.000009,,,,,,,,
7900,23.7,0.000014,,,,,,,,
8000,23.9,0.000010,,,,,,,,
8100,24.2,0.000016,,,,,,,,
8200,24.5,0.000010,,,,,,,,
8300,24.8,0.000008,,,,,,,,
8400,25.1,0.000012,,,,,,,,
8500,25.3,0.000019,,,,,,,,
8600,25.6,0.000011,,,,,,,,
8700,26.0,0.000019,,,,,,,,
8800,26.2,0.000007,,,,,,,,
8900,26.5,0.000004,,,,,,,,
9000,26.8,0.000007,,,,,,,,
9100,27.0,0.000014,,,,,,,,
9200,27.3,0.000005,,,,,,,,
9300,27.6,0.000017,,,,,,,,
9400,27.9,0.000013,,,,,,,,
9500,28.2,0.000009,,,,,,,,
9600,28.4,0.000005,,,,,,,,
9700,28.7,0.000011,,,,,,,,
9800,29.0,0.000006,,,,,,,,
9900,29.2,0.000019,,,,,,,,
10000,30.8,0.000007,0.000010,1.716560e-01,1.659238e-02,1.506010e-02,0.000000,1.539034e-01,1.655890e-02,1.520767e-02
10100,31.1,0.000004,,,,,,,,
10200,31.3,0.000007,,,,,,,,
10300,31.6,0.000007,,,,,,,,
10400,31.9,0.000017,,,,,,,,
10500,32.1,0.000014,,,,,,,,
10600,32.4,0.000009,,,,,,,,
10700,32.7,0.000004,,,,,,,,
10800,33.0,0.000014,,,,,,,,
10900,33.2,0.000010,,,,,,,,
11000,33.5,0.000015,,,,,,,,
11100,33.8,0.000008,,,,,,,,
11200,34.1,0.000017,,,,,,,,
11300,34.3,0.000013,,,,,,,,
11400,34.6,0.000010,,,,,,,,
11500,34.9,0.000010,,,,,,,,
11600,35.2,0.000004,,,,,,,,
11700,35.5,0.000014,,,,,,,,
11800,35.7,0.000013,,,,,,,,
11900,36.0,0.000004,,,,,,,,
12000,36.3,0.000006,,,,,,,,
12100,36.6,0.000007,,,,,,,,
12200,36.9,0.000004,,,,,,,,
12300,37.1,0.000003,,,,,,,,
12400,37.4,0.000005,,,,,,,,
