step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,1.6,0.113400,,,,,,,,
200,1.8,0.112289,,,,,,,,
300,2.0,0.108675,,,,,,,,
400,2.2,0.005701,,,,,,,,
500,2.3,0.002099,,,,,,,,
600,2.5,0.001089,,,,,,,,
700,2.7,0.001624,,,,,,,,
800,2.9,0.001179,,,,,,,,
900,3.1,0.001190,,,,,,,,
1000,3.3,0.000192,,,,,,,,
1100,3.4,0.000126,,,,,,,,
1200,3.6,0.000163,,,,,,,,
1300,3.8,0.000068,,,,,,,,
1400,4.0,0.000137,,,,,,,,
1500,4.2,0.000074,,,,,,,,
1600,4.4,0.000073,,,,,,,,
1700,4.6,0.000046,,,,,,,,
1800,4.8,0.000031,,,,,,,,
1900,5.0,0.000088,,,,,,,,
2000,5.1,0.000025,,,,,,,,
2100,5.3,0.000061,,,,,,,,
2200,5.5,0.000024,,,,,,,,
2300,5.7,0.000027,,,,,,,,
2400,5.9,0.000066,,,,,,,,
2500,6.1,0.000035,,,,,,,,
2600,6.3,0.000027,,,,,,,,
2700,6.5,0.000105,,,,,,,,
2800,6.7,0.000033,,,,,,,,
2900,6.9,0.000017,,,,,,,,
3000,7.1,0.000047,,,,,,,,
3100,7.2,0.000011,,,,,,,,
3200,7.4,0.000125,,,,,,,,
3300,7.6,0.000026,,,,,,,,
3400,7.8,0.000016,,,,,,,,
3500,8.0,0.000021,,,,,,,,
3600,8.2,0.000031,,,,,,,,
3700,8.4,0.000028,,,,,,,,
3800,8.6,0.000044,,,,,,,,
3900,8.7,0.000018,,,,,,,,
4000,8.9,0.000021,,,,,,,,
4100,9.1,0.000030,,,,,,,,
4200,9.3,0.000023,,,,,,,,
4300,9.5,0.000012,,,,,,,,
4400,9.7,0.000013,,,,,,,,
4500,9.9,0.000027,,,,,,,,
4600,10.0,0.000011,,,,,,,,
4700,10.2,0.000020,,,,,,,,
4800,10.4,0.000019,,,,,,,,
4900,10.6,0.000017,,,,,,,,
5000,12.4,0.000014,0.002103,2.658846e-01,1.321649e-02,9.875713e-03,0.000000,1.643938e-01,1.223810e-02,9.479589e-03
5100,12.6,0.000023,,,,,,,,
5200,12.8,0.000019,,,,,,,,
5300,13.0,0.000009,,,,,,,,
5400,13.2,0.000011,,,,,,,,
5500,13.4,0.000013,,,,,,,,
5600,13.6,0.000021,,,,,,,,
5700,13.7,0.000023,,,,,,,,
5800,13.9,0.000014,,,,,,,,
5900,14.1,0.000009,,,,,,,,
6000,14.3,0.000012,,,,,,,,
6100,14.5,0.000014,,,,,,,,
6200,14.7,0.000017,,,,,,,,
6300,14.9,0.000017,,,,,,,,
6400,15.1,0.000009,,,,,,,,
6500,15.3,0.000010,,,,,,,,
6600,15.5,0.000018,,,,,,,,
