step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.8,0.264203,,,,,,,,
200,1.1,0.151160,,,,,,,,
300,1.5,0.104773,,,,,,,,
400,1.8,0.107138,,,,,,,,
500,2.2,0.105086,,,,,,,,
600,2.6,0.107737,,,,,,,,
700,2.9,0.106259,,,,,,,,
800,3.3,0.108408,,,,,,,,
900,3.7,0.108467,,,,,,,,
1000,4.1,0.119070,,,,,,,,
1100,4.4,0.107194,,,,,,,,
1200,4.7,0.110762,,,,,,,,
1300,5.1,0.108750,,,,,,,,
1400,5.4,0.101063,,,,,,,,
1500,5.6,0.106310,,,,,,,,
1600,5.9,0.112348,,,,,,,,
1700,6.1,0.112562,,,,,,,,
1800,6.4,0.094229,,,,,,,,
1900,6.8,0.075911,,,,,,,,
2000,7.0,0.072202,,,,,,,,
2100,7.3,0.056487,,,,,,,,
2200,7.6,0.062770,,,,,,,,
2300,7.9,0.060251,,,,,,,,
2400,8.2,0.057669,,,,,,,,
2500,8.6,0.043933,,,,,,,,
2600,9.0,0.051286,,,,,,,,
2700,9.3,0.053444,,,,,,,,
2800,9.6,0.050184,,,,,,,,
2900,10.0,0.054220,,,,,,,,
3000,10.3,0.044802,,,,,,,,
3100,10.7,0.044383,,,,,,,,
3200,11.1,0.046634,,,,,,,,
3300,11.5,0.049646,,,,,,,,
3400,11.9,0.047044,,,,,,,,
3500,12.3,0.044794,,,,,,,,
3600,12.8,0.043977,,,,,,,,
3700,13.2,0.035491,,,,,,,,
3800,13.7,0.038605,,,,,,,,
3900,14.1,0.036852,,,,,,,,
4000,14.5,0.037522,,,,,,,,
4100,15.0,0.039080,,,,,,,,
4200,15.4,0.041735,,,,,,,,
4300,15.9,0.034185,,,,,,,,
4400,16.3,0.040795,,,,,,,,
4500,16.7,0.035023,,,,,,,,
4600,17.0,0.031743,,,,,,,,
4700,17.4,0.039384,,,,,,,,
4800,17.7,0.029483,,,,,,,,
4900,18.1,0.035180,,,,,,,,
5000,19.9,0.032902,0.030770,5.261975e+00,6.792722e-01,4.218791e-01,0.000000,5.261975e+00,6.687337e-01,4.123221e-01
5100,20.2,0.035909,,,,,,,,
5200,20.5,0.023402,,,,,,,,
5300,20.8,0.036276,,,,,,,,
5400,21.2,0.020711,,,,,,,,
5500,21.7,0.025366,,,,,,,,
5600,22.1,0.027612,,,,,,,,
5700,22.5,0.027651,,,,,,,,
5800,23.0,0.030192,,,,,,,,
5900,23.4,0.026166,,,,,,,,
6000,23.9,0.030279,,,,,,,,
6100,24.3,0.025471,,,,,,,,
6200,24.8,0.021621,,,,,,,,
6300,25.1,0.026450,,,,,,,,
6400,25.5,0.031060,,,,,,,,
6500,25.9,0.040748,,,,,,,,
6600,26.2,0.023379,,,,,,,,
6700,26.6,0.033635,,,,,,,,
6800,27.0,0.028270,,,,,,,,
6900,27.4,0.032917,,,,,,,,
7000,27.8,0.024885,,,,,,,,
7100,28.2,0.023713,,,,,,,,
7200,28.7,0.040948,,,,,,,,
7300,29.2,0.028948,,,,,,,,
7400,29.6,0.036728,,,,,,,,
7500,29.9,0.028364,,,,,,,,
7600,30.3,0.023865,,,,,,,,
7700,30.7,0.032458,,,,,,,,
7800,31.1,0.022758,,,,,,,,
7900,31.6,0.023208,,,,,,,,
8000,31.9,0.021493,,,,,,,,
8100,32.3,0.025175,,,,,,,,
8200,32.7,0.024129,,,,,,,,
8300,33.1,0.019737,,,,,,,,
8400,33.5,0.036366,,,,,,,,
8500,34.0,0.032043,,,,,,,,
8600,34.4,0.022032,,,,,,,,
8700,35.0,0.036422,,,,,,,,
8800,35.4,0.027795,,,,,,,,
8900,35.7,0.023750,,,,,,,,
9000,36.0,0.028859,,,,,,,,
9100,36.3,0.030493,,,,,,,,
9200,36.7,0.030988,,,,,,,,
9300,37.0,0.027645,,,,,,,,
9400,37.4,0.020066,,,,,,,,
9500,37.7,0.033065,,,,,,,,
9600,38.1,0.030500,,,,,,,,
9700,38.5,0.031258,,,,,,,,
9800,38.9,0.035942,,,,,,,,
9900,39.3,0.037143,,,,,,,,
10000,41.0,0.027712,0.029192,5.191505e+00,6.244028e-01,3.598900e-01,0.000000,5.191505e+00,6.137865e-01,3.499848e-01
10100,41.2,0.024005,,,,,,,,
10200,41.5,0.034386,,,,,,,,
10300,42.0,0.030040,,,,,,,,
10400,42.4,0.023995,,,,,,,,
10500,42.8,0.027311,,,,,,,,
10600,43.1,0.039467,,,,,,,,
10700,43.6,0.030482,,,,,,,,
10800,43.9,0.023415,,,,,,,,
10900,44.2,0.022893,,,,,,,,
11000,44.6,0.038892,,,,,,,,
11100,44.8,0.036429,,,,,,,,
11200,45.2,0.020892,,,,,,,,
11300,45.5,0.026889,,,,,,,,
