step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.412087,,,,,,,,
200,0.8,0.323737,,,,,,,,
300,1.1,0.305796,,,,,,,,
400,1.4,0.289588,,,,,,,,
500,1.8,0.126860,,,,,,,,
600,2.1,0.052175,,,,,,,,
700,2.4,0.042552,,,,,,,,
800,2.7,0.051883,,,,,,,,
900,3.0,0.052633,,,,,,,,
1000,3.3,0.028353,,,,,,,,
1100,3.6,0.027767,,,,,,,,
1200,3.9,0.030381,,,,,,,,
1300,4.2,0.032500,,,,,,,,
1400,4.5,0.023362,,,,,,,,
1500,4.8,0.020255,,,,,,,,
1600,5.1,0.018444,,,,,,,,
1700,5.4,0.016328,,,,,,,,
1800,5.7,0.015614,,,,,,,,
1900,6.0,0.015668,,,,,,,,
2000,6.3,0.015081,,,,,,,,
2100,6.6,0.010449,,,,,,,,
2200,6.9,0.010412,,,,,,,,
2300,7.2,0.008100,,,,,,,,
2400,7.5,0.010044,,,,,,,,
2500,7.8,0.007875,,,,,,,,
2600,8.1,0.006818,,,,,,,,
2700,8.4,0.006566,,,,,,,,
2800,8.7,0.006682,,,,,,,,
2900,9.0,0.008821,,,,,,,,
3000,9.3,0.006991,,,,,,,,
3100,9.6,0.006943,,,,,,,,
3200,9.9,0.008148,,,,,,,,
3300,10.2,0.006114,,,,,,,,
3400,10.5,0.009479,,,,,,,,
3500,10.8,0.007292,,,,,,,,
3600,11.1,0.004843,,,,,,,,
3700,11.4,0.006931,,,,,,,,
3800,11.7,0.005894,,,,,,,,
3900,12.0,0.006928,,,,,,,,
4000,12.3,0.005722,,,,,,,,
4100,12.6,0.003189,,,,,,,,
4200,12.9,0.007242,,,,,,,,
4300,13.3,0.006830,,,,,,,,
4400,13.6,0.006332,,,,,,,,
4500,13.9,0.005403,,,,,,,,
4600,14.2,0.004847,,,,,,,,
4700,14.5,0.006270,,,,,,,,
4800,14.8,0.004071,,,,,,,,
4900,15.1,0.006470,,,,,,,,
5000,16.7,0.003824,0.006515,4.711426e-01,4.093222e-02,3.129083e-02,0.000000,3.294606e-01,4.010880e-02,3.200852e-02
5100,16.9,0.005037,,,,,,,,
5200,17.2,0.004856,,,,,,,,
5300,17.5,0.005367,,,,,,,,
5400,17.8,0.006260,,,,,,,,
5500,18.1,0.005245,,,,,,,,
5600,18.4,0.003143,,,,,,,,
5700,18.7,0.013217,,,,,,,,
5800,19.0,0.004307,,,,,,,,
5900,19.3,0.003310,,,,,,,,
6000,19.6,0.003549,,,,,,,,
6100,19.9,0.004067,,,,,,,,
6200,20.2,0.004440,,,,,,,,
6300,20.5,0.004734,,,,,,,,
6400,20.8,0.006082,,,,,,,,
6500,21.1,0.004390,,,,,,,,
6600,21.4,0.004154,,,,,,,,
6700,21.7,0.005440,,,,,,,,
6800,22.0,0.005412,,,,,,,,
6900,22.3,0.003755,,,,,,,,
7000,22.6,0.004950,,,,,,,,
7100,22.9,0.005399,,,,,,,,
7200,23.2,0.005908,,,,,,,,
7300,23.5,0.003852,,,,,,,,
7400,23.8,0.008088,,,,,,,,
7500,24.1,0.004765,,,,,,,,
7600,24.4,0.003743,,,,,,,,
7700,24.7,0.004456,,,,,,,,
7800,25.0,0.004395,,,,,,,,
7900,25.3,0.004798,,,,,,,,
8000,25.6,0.005444,,,,,,,,
8100,25.9,0.003781,,,,,,,,
8200,26.2,0.011257,,,,,,,,
8300,26.5,0.006811,,,,,,,,
8400,26.8,0.007646,,,,,,,,
8500,27.1,0.007372,,,,,,,,
8600,27.4,0.003832,,,,,,,,
8700,27.7,0.005832,,,,,,,,
8800,28.0,0.006434,,,,,,,,
8900,28.3,0.005248,,,,,,,,
9000,28.6,0.002463,,,,,,,,
9100,28.9,0.006181,,,,,,,,
9200,29.2,0.003956,,,,,,,,
9300,29.5,0.003223,,,,,,,,
9400,29.8,0.003732,,,,,,,,
9500,30.1,0.004344,,,,,,,,
9600,30.4,0.002611,,,,,,,,
9700,30.7,0.003062,,,,,,,,
9800,31.0,0.002893,,,,,,,,
9900,31.3,0.003458,,,,,,,,
10000,32.7,0.004576,0.004608,4.099783e-01,2.895356e-02,2.192846e-02,0.000000,2.968938e-01,2.852333e-02,2.202788e-02
10100,33.0,0.004094,,,,,,,,
10200,33.3,0.003224,,,,,,,,
10300,33.6,0.003694,,,,,,,,
10400,33.9,0.005016,,,,,,,,
10500,34.2,0.007998,,,,,,,,
10600,34.5,0.003996,,,,,,,,
10700,34.8,0.004116,,,,,,,,
10800,35.1,0.003452,,,,,,,,
10900,35.4,0.004604,,,,,,,,
11000,35.7,0.004320,,,,,,,,
11100,36.0,0.002474,,,,,,,,
11200,36.3,0.006780,,,,,,,,
11300,36.6,0.002914,,,,,,,,
11400,36.9,0.005557,,,,,,,,
11500,37.2,0.003671,,,,,,,,
11600,37.5,0.002864,,,,,,,,
11700,37.8,0.002662,,,,,,,,
11800,38.1,0.012241,,,,,,,,
11900,38.4,0.004843,,,,,,,,
12000,38.7,0.005661,,,,,,,,
12100,39.0,0.004199,,,,,,,,
12200,39.3,0.003825,,,,,,,,
12300,39.6,0.004658,,,,,,,,
12400,39.9,0.003851,,,,,,,,
12500,40.2,0.003291,,,,,,,,
12600,40.5,0.002245,,,,,,,,
12700,40.8,0.005184,,,,,,,,
12800,41.1,0.002417,,,,,,,,
12900,41.4,0.005400,,,,,,,,
13000,41.7,0.003466,,,,,,,,
13100,42.0,0.005381,,,,,,,,
13200,42.3,0.005129,,,,,,,,
13300,42.6,0.002284,,,,,,,,
13400,42.9,0.002700,,,,,,,,
13500,43.2,0.002200,,,,,,,,
13600,43.5,0.003431,,,,,,,,
13700,43.8,0.004377,,,,,,,,
13800,44.1,0.002316,,,,,,,,
13900,44.4,0.003065,,,,,,,,
14000,44.8,0.003439,,,,,,,,
14100,45.1,0.004345,,,,,,,,
14200,45.4,0.002393,,,,,,,,
14300,45.7,0.008829,,,,,,,,
14400,46.0,0.004012,,,,,,,,
14500,46.3,0.003360,,,,,,,,
14600,46.5,0.003395,,,,,,,,
14700,46.8,0.005460,,,,,,,,
14800,47.1,0.004934,,,,,,,,
14900,47.4,0.002825,,,,,,,,
15000,48.8,0.003794,0.004817,3.967220e-01,3.026302e-02,2.227235e-02,0.000000,2.401893e-01,3.047438e-02,2.314410e-02
15100,49.0,0.002972,,,,,,,,
15200,49.3,0.002155,,,,,,,,
15300,49.6,0.003273,,,,,,,,
15400,49.9,0.002948,,,,,,,,
15500,50.2,0.005236,,,,,,,,
15600,50.5,0.003441,,,,,,,,
15700,50.8,0.003147,,,,,,,,
15800,51.1,0.002415,,,,,,,,
15900,51.5,0.005430,,,,,,,,
16000,51.7,0.003343,,,,,,,,
16100,52.1,0.002674,,,,,,,,
16200,52.4,0.002311,,,,,,,,
16300,52.7,0.006942,,,,,,,,
16400,53.0,0.005136,,,,,,,,
16500,53.3,0.002908,,,,,,,,
16600,53.6,0.002322,,,,,,,,
16700,53.9,0.002718,,,,,,,,
16800,54.1,0.002895,,,,,,,,
16900,54.4,0.003171,,,,,,,,
17000,54.7,0.005127,,,,,,,,
17100,55.0,0.002372,,,,,,,,
17200,55.3,0.002796,,,,,,,,
17300,55.6,0.003777,,,,,,,,
17400,55.9,0.004842,,,,,,,,
17500,56.2,0.003341,,,,,,,,
17600,56.5,0.001881,,,,,,,,
17700,56.8,0.005379,,,,,,,,
17800,57.1,0.004258,,,,,,,,
17900,57.4,0.004688,,,,,,,,
18000,57.7,0.004640,,,,,,,,
18100,58.0,0.005191,,,,,,,,
18200,58.4,0.003653,,,,,,,,
18300,58.7,0.004031,,,,,,,,
18400,59.0,0.006494,,,,,,,,
18500,59.3,0.002599,,,,,,,,
18600,59.6,0.003874,,,,,,,,
18700,59.9,0.002476,,,,,,,,
18800,60.2,0.002398,,,,,,,,
18900,60.5,0.004687,,,,,,,,
19000,60.8,0.004755,,,,,,,,
19100,61.1,0.005464,,,,,,,,
19200,61.4,0.003991,,,,,,,,
19300,61.7,0.005825,,,,,,,,
19400,62.0,0.005058,,,,,,,,
19500,62.3,0.006527,,,,,,,,
19600,62.6,0.002765,,,,,,,,
19700,62.9,0.002255,,,,,,,,
19800,63.2,0.002385,,,,,,,,
19900,63.5,0.002839,,,,,,,,
20000,64.9,0.002383,0.002553,2.653781e-01,1.603903e-02,1.121872e-02,0.000000,2.265145e-01,1.568473e-02,1.142381e-02
20100,65.2,0.002892,,,,,,,,
20200,65.5,0.008479,,,,,,,,
20300,65.8,0.004759,,,,,,,,
20400,66.1,0.005269,,,,,,,,
20500,66.4,0.002062,,,,,,,,
20600,66.7,0.005574,,,,,,,,
20700,67.0,0.003468,,,,,,,,
20800,67.3,0.002100,,,,,,,,
20900,67.6,0.003187,,,,,,,,
21000,67.9,0.002829,,,,,,,,
21100,68.2,0.002711,,,,,,,,
21200,68.5,0.003241,,,,,,,,
21300,68.8,0.003949,,,,,,,,
21400,69.1,0.004298,,,,,,,,
21500,69.4,0.002064,,,,,,,,
21600,69.7,0.004132,,,,,,,,
21700,70.0,0.003065,,,,,,,,
21800,70.3,0.003667,,,,,,,,
21900,70.6,0.006166,,,,,,,,
22000,70.9,0.002320,,,,,,,,
22100,71.2,0.003870,,,,,,,,
22200,71.5,0.002456,,,,,,,,
22300,71.8,0.003539,,,,,,,,
22400,72.1,0.003760,,,,,,,,
22500,72.4,0.002909,,,,,,,,
22600,72.7,0.002114,,,,,,,,
22700,73.0,0.003118,,,,,,,,
22800,73.3,0.002221,,,,,,,,
22900,73.6,0.002101,,,,,,,,
23000,73.9,0.002029,,,,,,,,
23100,74.2,0.002787,,,,,,,,
23200,74.5,0.003038,,,,,,,,
23300,74.9,0.003971,,,,,,,,
23400,75.2,0.002231,,,,,,,,
23500,75.5,0.004705,,,,,,,,
23600,75.8,0.004810,,,,,,,,
23700,76.1,0.002808,,,,,,,,
23800,76.4,0.003694,,,,,,,,
23900,76.7,0.002693,,,,,,,,
24000,77.0,0.004764,,,,,,,,
24100,77.3,0.002810,,,,,,,,
24200,77.6,0.004026,,,,,,,,
24300,77.9,0.003834,,,,,,,,
24400,78.2,0.002797,,,,,,,,
24500,78.5,0.003657,,,,,,,,
24600,78.8,0.003778,,,,,,,,
24700,79.1,0.002989,,,,,,,,
24800,79.4,0.005557,,,,,,,,
24900,79.7,0.003764,,,,,,,,
25000,81.1,0.002913,0.002034,2.225729e-01,1.277694e-02,9.181125e-03,0.000000,2.095451e-01,1.226532e-02,9.156843e-03
25100,81.3,0.002690,,,,,,,,
25200,81.5,0.004634,,,,,,,,
25300,81.8,0.001862,,,,,,,,
25400,82.1,0.002026,,,,,,,,
25500,82.4,0.007769,,,,,,,,
25600,82.8,0.002620,,,,,,,,
25700,83.1,0.004705,,,,,,,,
25800,83.4,0.002371,,,,,,,,
25900,83.7,0.006023,,,,,,,,
26000,84.0,0.002100,,,,,,,,
26100,84.3,0.001644,,,,,,,,
26200,84.6,0.003816,,,,,,,,
26300,84.9,0.002383,,,,,,,,
26400,85.2,0.002182,,,,,,,,
26500,85.5,0.002398,,,,,,,,
26600,85.8,0.002195,,,,,,,,
26700,86.1,0.002970,,,,,,,,
26800,86.4,0.004282,,,,,,,,
26900,86.7,0.003455,,,,,,,,
27000,87.0,0.003476,,,,,,,,
27100,87.3,0.001737,,,,,,,,
27200,87.6,0.003552,,,,,,,,
27300,87.9,0.003000,,,,,,,,
27400,88.2,0.002051,,,,,,,,
27500,88.5,0.005325,,,,,,,,
27600,88.8,0.003805,,,,,,,,
27700,89.1,0.002538,,,,,,,,
27800,89.4,0.002015,,,,,,,,
27900,89.7,0.004898,,,,,,,,
28000,90.0,0.002609,,,,,,,,
28100,90.3,0.002786,,,,,,,,
28200,90.6,0.003420,,,,,,,,
28300,90.9,0.002618,,,,,,,,
28400,91.2,0.003834,,,,,,,,
28500,91.5,0.001826,,,,,,,,
28600,91.8,0.002201,,,,,,,,
28700,92.1,0.004247,,,,,,,,
28800,92.4,0.003040,,,,,,,,
28900,92.7,0.002227,,,,,,,,
29000,93.1,0.004102,,,,,,,,
