step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.7,0.033172,,,,,,,,
200,1.2,0.001158,,,,,,,,
300,1.6,0.000897,,,,,,,,
400,2.0,0.000421,,,,,,,,
500,2.5,0.000202,,,,,,,,
600,2.9,0.000686,,,,,,,,
700,3.4,0.000261,,,,,,,,
800,3.8,0.000110,,,,,,,,
900,4.2,0.000265,,,,,,,,
1000,4.7,0.000078,,,,,,,,
1100,5.1,0.000267,,,,,,,,
1200,5.6,0.000065,,,,,,,,
1300,6.0,0.000056,,,,,,,,
1400,6.5,0.000027,,,,,,,,
1500,6.9,0.000091,,,,,,,,
1600,7.4,0.000059,,,,,,,,
1700,7.9,0.000049,,,,,,,,
1800,8.4,0.000033,,,,,,,,
1900,8.8,0.000048,,,,,,,,
2000,9.3,0.000076,,,,,,,,
2100,9.8,0.000078,,,,,,,,
2200,10.3,0.000017,,,,,,,,
2300,10.7,0.000072,,,,,,,,
2400,11.2,0.000037,,,,,,,,
2500,11.7,0.000017,,,,,,,,
2600,12.2,0.000110,,,,,,,,
2700,12.6,0.000016,,,,,,,,
2800,13.1,0.000034,,,,,,,,
2900,13.6,0.000012,,,,,,,,
3000,14.1,0.000027,,,,,,,,
3100,14.6,0.000030,,,,,,,,
3200,15.1,0.000042,,,,,,,,
3300,15.6,0.000067,,,,,,,,
3400,16.1,0.000035,,,,,,,,
3500,16.6,0.000037,,,,,,,,
3600,17.1,0.000009,,,,,,,,
3700,17.6,0.000017,,,,,,,,
3800,18.1,0.000010,,,,,,,,
3900,18.6,0.000006,,,,,,,,
4000,19.1,0.000017,,,,,,,,
4100,19.6,0.000018,,,,,,,,
4200,20.2,0.000005,,,,,,,,
4300,20.7,0.000021,,,,,,,,
4400,21.2,0.000024,,,,,,,,
4500,21.7,0.000034,,,,,,,,
4600,22.2,0.000009,,,,,,,,
4700,22.7,0.000020,,,,,,,,
4800,23.2,0.000040,,,,,,,,
4900,23.7,0.000022,,,,,,,,
5000,26.1,0.000031,0.000056,3.193222e-01,4.230795e-02,4.726462e-02,0.000000,2.110248e-01,4.281912e-02,4.817694e-02
5100,26.6,0.000004,,,,,,,,
5200,27.1,0.000006,,,,,,,,
5300,27.5,0.000005,,,,,,,,
5400,28.0,0.000017,,,,,,,,
5500,28.5,0.000009,,,,,,,,
5600,29.0,0.000023,,,,,,,,
5700,29.5,0.000008,,,,,,,,
5800,30.0,0.000019,,,,,,,,
5900,30.4,0.000011,,,,,,,,
6000,30.9,0.000008,,,,,,,,
6100,31.4,0.000003,,,,,,,,
6200,31.9,0.000015,,,,,,,,
6300,32.3,0.000003,,,,,,,,
6400,32.8,0.000005,,,,,,,,
6500,33.3,0.000004,,,,,,,,
6600,33.7,0.000010,,,,,,,,
6700,34.2,0.000004,,,,,,,,
6800,34.7,0.000015,,,,,,,,
6900,35.1,0.000020,,,,,,,,
7000,35.6,0.000006,,,,,,,,
7100,36.1,0.000017,,,,,,,,
7200,36.5,0.000003,,,,,,,,
7300,37.0,0.000002,,,,,,,,
7400,37.5,0.000004,,,,,,,,
7500,38.0,0.000007,,,,,,,,
7600,38.4,0.000009,,,,,,,,
7700,38.9,0.000039,,,,,,,,
7800,39.4,0.000015,,,,,,,,
7900,39.9,0.000004,,,,,,,,
8000,40.3,0.000010,,,,,,,,
8100,40.8,0.000012,,,,,,,,
8200,41.3,0.000005,,,,,,,,
8300,41.7,0.000009,,,,,,,,
8400,42.2,0.000006,,,,,,,,
8500,42.7,0.000005,,,,,,,,
8600,43.1,0.000007,,,,,,,,
8700,43.6,0.000004,,,,,,,,
8800,44.1,0.000015,,,,,,,,
8900,44.5,0.000009,,,,,,,,
9000,45.0,0.000004,,,,,,,,
9100,45.5,0.000018,,,,,,,,
9200,45.9,0.000010,,,,,,,,
9300,46.4,0.000006,,,,,,,,
9400,46.9,0.000017,,,,,,,,
9500,47.3,0.000004,,,,,,,,
9600,47.8,0.000007,,,,,,,,
9700,48.3,0.000002,,,,,,,,
9800,48.7,0.000010,,,,,,,,
9900,49.2,0.000004,,,,,,,,
10000,51.5,0.000002,0.000002,1.295296e-01,7.393555e-03,6.058214e-03,0.000000,8.933086e-02,7.158996e-03,5.851764e-03
10100,51.9,0.000005,,,,,,,,
10200,52.4,0.000002,,,,,,,,
10300,52.8,0.000004,,,,,,,,
10400,53.3,0.000009,,,,,,,,
10500,53.7,0.000011,,,,,,,,
10600,54.2,0.000002,,,,,,,,
10700,54.7,0.000007,,,,,,,,
10800,55.1,0.000012,,,,,,,,
10900,55.6,0.000010,,,,,,,,
11000,56.1,0.000006,,,,,,,,
11100,56.6,0.000004,,,,,,,,
11200,57.0,0.000005,,,,,,,,
11300,57.5,0.000005,,,,,,,,
11400,58.0,0.000004,,,,,,,,
11500,58.4,0.000010,,,,,,,,
11600,58.9,0.000002,,,,,,,,
11700,59.4,0.000006,,,,,,,,
11800,59.8,0.000005,,,,,,,,
11900,60.3,0.000014,,,,,,,,
12000,60.8,0.000007,,,,,,,,
12100,61.2,0.000002,,,,,,,,
12200,61.7,0.000005,,,,,,,,
12300,62.2,0.000007,,,,,,,,
12400,62.6,0.000004,,,,,,,,
12500,63.1,0.000006,,,,,,,,
12600,63.6,0.000003,,,,,,,,
12700,64.0,0.000002,,,,,,,,
12800,64.5,0.000002,,,,,,,,
12900,65.0,0.000001,,,,,,,,
13000,65.4,0.000002,,,,,,,,
13100,65.9,0.000004,,,,,,,,
13200,66.4,0.000006,,,,,,,,
13300,66.8,0.000003,,,,,,,,
13400,67.3,0.000003,,,,,,,,
13500,67.8,0.000002,,,,,,,,
13600,68.2,0.000002,,,,,,,,
13700,68.7,0.000004,,,,,,,,
13800,69.2,0.000001,,,,,,,,
13900,69.6,0.000007,,,,,,,,
14000,70.1,0.000004,,,,,,,,
14100,70.6,0.000002,,,,,,,,
14200,71.0,0.000007,,,,,,,,
14300,71.5,0.000002,,,,,,,,
14400,72.0,0.000006,,,,,,,,
14500,72.4,0.000001,,,,,,,,
14600,72.9,0.000002,,,,,,,,
14700,73.4,0.000002,,,,,,,,
14800,73.8,0.000001,,,,,,,,
14900,74.3,0.000004,,,,,,,,
15000,76.6,0.000010,0.000004,1.101145e-01,9.265664e-03,7.904489e-03,0.000000,5.276562e-02,8.873354e-03,7.539620e-03
15100,77.1,0.000002,,,,,,,,
15200,77.5,0.000001,,,,,,,,
15300,77.9,0.000003,,,,,,,,
15400,78.4,0.000002,,,,,,,,
15500,78.9,0.000003,,,,,,,,
15600,79.3,0.000001,,,,,,,,
15700,79.8,0.000005,,,,,,,,
15800,80.2,0.000007,,,,,,,,
15900,80.7,0.000004,,,,,,,,
16000,81.2,0.000002,,,,,,,,
16100,81.6,0.000002,,,,,,,,
16200,82.1,0.000007,,,,,,,,
16300,82.6,0.000006,,,,,,,,
16400,83.1,0.000001,,,,,,,,
16500,83.5,0.000003,,,,,,,,
16600,84.0,0.000003,,,,,,,,
16700,84.4,0.000001,,,,,,,,
16800,84.9,0.000002,,,,,,,,
16900,85.4,0.000003,,,,,,,,
17000,85.8,0.000003,,,,,,,,
17100,86.3,0.000006,,,,,,,,
17200,86.8,0.000002,,,,,,,,
17300,87.2,0.000001,,,,,,,,
17400,87.7,0.000002,,,,,,,,
17500,88.2,0.000001,,,,,,,,
17600,88.6,0.000004,,,,,,,,
17700,89.1,0.000003,,,,,,,,
17800,89.5,0.000006,,,,,,,,
17900,90.0,0.000004,,,,,,,,
18000,90.5,0.000009,,,,,,,,
18100,90.9,0.000001,,,,,,,,
18200,91.4,0.000001,,,,,,,,
18300,91.9,0.000001,,,,,,,,
18400,92.3,0.000002,,,,,,,,
18500,92.8,0.000001,,,,,,,,
18600,93.3,0.000001,,,,,,,,
18700,93.7,0.000001,,,,,,,,
18800,94.2,0.000004,,,,,,,,
18900,94.7,0.000002,,,,,,,,
19000,95.1,0.000001,,,,,,,,
19100,95.6,0.000002,,,,,,,,
19200,96.0,0.000001,,,,,,,,
19300,96.5,0.000002,,,,,,,,
19400,97.0,0.000001,,,,,,,,
19500,97.4,0.000004,,,,,,,,
19600,97.9,0.000002,,,,,,,,
19700,98.4,0.000001,,,,,,,,
19800,98.8,0.000002,,,,,,,,
19900,99.3,0.000002,,,,,,,,
20000,101.6,0.000001,0.000001,9.728205e-02,3.560182e-03,2.665886e-03,0.000000,4.548741e-02,3.553739e-03,2.685711e-03
20100,102.0,0.000002,,,,,,,,
20200,102.4,0.000006,,,,,,,,
20300,102.9,0.000000,,,,,,,,
20400,103.3,0.000002,,,,,,,,
20500,103.8,0.000001,,,,,,,,
20600,104.2,0.000001,,,,,,,,
20700,104.7,0.000001,,,,,,,,
20800,105.2,0.000002,,,,,,,,
20900,105.6,0.000002,,,,,,,,
21000,106.1,0.000002,,,,,,,,
21100,106.6,0.000000,,,,,,,,
21200,107.0,0.000001,,,,,,,,
21300,107.5,0.000003,,,,,,,,
21400,108.0,0.000002,,,,,,,,
21500,108.4,0.000001,,,,,,,,
21600,108.9,0.000005,,,,,,,,
21700,109.4,0.000000,,,,,,,,
21800,109.8,0.000001,,,,,,,,
21900,110.3,0.000001,,,,,,,,
22000,110.8,0.000002,,,,,,,,
22100,111.2,0.000002,,,,,,,,
22200,111.7,0.000001,,,,,,,,
22300,112.2,0.000000,,,,,,,,
22400,112.7,0.000004,,,,,,,,
22500,113.2,0.000001,,,,,,,,
22600,113.7,0.000004,,,,,,,,
22700,114.2,0.000001,,,,,,,,
22800,114.6,0.000001,,,,,,,,
22900,115.1,0.000000,,,,,,,,
23000,115.6,0.000001,,,,,,,,
23100,116.1,0.000002,,,,,,,,
23200,116.5,0.000001,,,,,,,,
23300,117.0,0.000004,,,,,,,,
23400,117.5,0.000001,,,,,,,,
23500,117.9,0.000001,,,,,,,,
23600,118.4,0.000003,,,,,,,,
23700,118.9,0.000002,,,,,,,,
