step,elapsed_s,train_loss,eval_loss,max_abs_err,mean_abs_err,median_abs_err,frac_under_boyd,max_abs_err_bulk,mean_abs_err_bulk,median_abs_err_bulk
100,0.6,0.223420,,,,,,,,
200,0.8,0.130126,,,,,,,,
300,1.1,0.082057,,,,,,,,
400,1.4,0.078721,,,,,,,,
500,1.7,0.010512,,,,,,,,
600,2.0,0.001156,,,,,,,,
700,2.3,0.000334,,,,,,,,
800,2.6,0.000269,,,,,,,,
900,2.8,0.000119,,,,,,,,
1000,3.1,0.000134,,,,,,,,
1100,3.4,0.000107,,,,,,,,
1200,3.7,0.000070,,,,,,,,
1300,4.0,0.000055,,,,,,,,
1400,4.3,0.000052,,,,,,,,
1500,4.5,0.000048,,,,,,,,
1600,4.8,0.000046,,,,,,,,
1700,5.1,0.000106,,,,,,,,
1800,5.4,0.000037,,,,,,,,
1900,5.7,0.000052,,,,,,,,
2000,5.9,0.000044,,,,,,,,
2100,6.2,0.000030,,,,,,,,
2200,6.5,0.000036,,,,,,,,
2300,6.8,0.000023,,,,,,,,
2400,7.1,0.000108,,,,,,,,
2500,7.3,0.000020,,,,,,,,
2600,7.6,0.000114,,,,,,,,
2700,7.9,0.000072,,,,,,,,
2800,8.2,0.000057,,,,,,,,
2900,8.5,0.000032,,,,,,,,
3000,8.7,0.000029,,,,,,,,
3100,9.0,0.000024,,,,,,,,
3200,9.3,0.000021,,,,,,,,
3300,9.6,0.000039,,,,,,,,
3400,9.9,0.000016,,,,,,,,
3500,10.1,0.000015,,,,,,,,
3600,10.4,0.000021,,,,,,,,
3700,10.7,0.000026,,,,,,,,
3800,11.0,0.000024,,,,,,,,
3900,11.2,0.000023,,,,,,,,
4000,11.5,0.000018,,,,,,,,
4100,11.8,0.000014,,,,,,,,
4200,12.1,0.000028,,,,,,,,
4300,12.4,0.000020,,,,,,,,
4400,12.7,0.000031,,,,,,,,
4500,12.9,0.000017,,,,,,,,
4600,13.2,0.000026,,,,,,,,
4700,13.5,0.000034,,,,,,,,
4800,13.8,0.000020,,,,,,,,
4900,14.1,0.000028,,,,,,,,
5000,15.7,0.000033,0.000017,9.698259e-01,2.078390e-01,1.764746e-01,0.000000,8.645523e-01,1.995109e-01,1.689312e-01
5100,15.9,0.000045,,,,,,,,
5200,16.2,0.000019,,,,,,,,
5300,16.5,0.000019,,,,,,,,
5400,16.8,0.000015,,,,,,,,
5500,17.1,0.000018,,,,,,,,
5600,17.4,0.000030,,,,,,,,
5700,17.6,0.000015,,,,,,,,
5800,17.9,0.000016,,,,,,,,
5900,18.2,0.000018,,,,,,,,
6000,18.5,0.000063,,,,,,,,
6100,18.8,0.000037,,,,,,,,
6200,19.1,0.000011,,,,,,,,
6300,19.4,0.000034,,,,,,,,
6400,19.7,0.000014,,,,,,,,
6500,19.9,0.000037,,,,,,,,
6600,20.2,0.000012,,,,,,,,
6700,20.5,0.000010,,,,,,,,
6800,20.8,0.000011,,,,,,,,
6900,21.1,0.000033,,,,,,,,
7000,21.4,0.000012,,,,,,,,
7100,21.7,0.000018,,,,,,,,
7200,22.0,0.000017,,,,,,,,
7300,22.2,0.000103,,,,,,,,
7400,22.5,0.000008,,,,,,,,
7500,22.8,0.000007,,,,,,,,
7600,23.1,0.000005,,,,,,,,
7700,23.4,0.000005,,,,,,,,
7800,23.6,0.000005,,,,,,,,
7900,23.9,0.000007,,,,,,,,
8000,24.2,0.000009,,,,,,,,
8100,24.5,0.000016,,,,,,,,
8200,24.8,0.000013,,,,,,,,
8300,25.1,0.000025,,,,,,,,
8400,25.4,0.000004,,,,,,,,
8500,25.7,0.000006,,,,,,,,
